gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,PSC.56,PSC.52,PSC.54,PSC.61,PSC.64,PSC.73,PSC.76,PSC.81,PSC.59,PSC.57,PSC.69,PSC.67,PSC.71,PSC.75,PSC.78,PSC.83,V2,uniprot_accession,gene_name,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,Entry,Reviewed,Entry.Name,Protein.names,Gene.Names,Organism,Length,Gene.Ontology.biological.process,Gene.Ontology.IDs
g18643,32.71945333,2.570671053,0.998051479,2.575689839,0.010004034,0.030833629,9,3,2,0,2,10,78,0,8,24,95,204,57,1,28,20,sp,A4IF63,TRIM2_BOVIN,33.696,276,177,3,319,1143,472,742,2.92E-31,129,A4IF63,reviewed,TRIM2_BOVIN,Tripartite motif-containing protein 2 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRIM2) (RING-type E3 ubiquitin transferase TRIM2),TRIM2,Bos taurus (Bovine),744,negative regulation of translation [GO:0017148]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein polyubiquitination [GO:0000209]; regulation of neuron apoptotic process [GO:0043523],GO:0000209; GO:0004842; GO:0005737; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0043523; GO:0061630
g22030,1095.817413,2.518058879,0.304375432,8.272871638,1.31E-16,8.37E-15,498,353,444,424,468,369,403,527,1950,2613,774,1950,2005,499,467,1296,sp,A0A0G2JZ79,SIR1_RAT,65.549,328,106,4,25,1005,1,322,4.33E-153,450,A0A0G2JZ79,reviewed,SIR1_RAT,NAD-dependent protein deacetylase sirtuin-1 (EC 2.3.1.286) (NAD-dependent protein deacylase sirtuin-1) (EC 2.3.1.-),Sirt1,Rattus norvegicus (Rat),555,"angiogenesis [GO:0001525]; behavioral response to starvation [GO:0042595]; cardiac muscle cell apoptotic process [GO:0010659]; cellular response to amyloid-beta [GO:1904646]; cellular response to antibiotic [GO:0071236]; cellular response to curcumin [GO:1904644]; cellular response to glucose starvation [GO:0042149]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to hypoxia [GO:0071456]; cellular response to ionizing radiation [GO:0071479]; cellular response to leukemia inhibitory factor [GO:1990830]; cellular response to organic cyclic compound [GO:0071407]; cellular response to resveratrol [GO:1904639]; cellular response to rotenone [GO:1904648]; cellular response to starvation [GO:0009267]; cellular response to tumor necrosis factor [GO:0071356]; cellular response to vitamin B3 [GO:0071303]; cholesterol homeostasis [GO:0042632]; chromatin organization [GO:0006325]; circadian regulation of gene expression [GO:0032922]; circadian rhythm [GO:0007623]; DNA damage response [GO:0006974]; DNA repair-dependent chromatin remodeling [GO:0140861]; DNA synthesis involved in DNA repair [GO:0000731]; energy homeostasis [GO:0097009]; fatty acid homeostasis [GO:0055089]; heterochromatin formation [GO:0031507]; intracellular glucose homeostasis [GO:0001678]; intracellular triglyceride homeostasis [GO:0035356]; intrinsic apoptotic signaling pathway in response to DNA damage [GO:0008630]; intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:0042771]; leptin-mediated signaling pathway [GO:0033210]; macrophage differentiation [GO:0030225]; maintenance of nucleus location [GO:0051658]; muscle organ development [GO:0007517]; negative regulation of androgen receptor signaling pathway [GO:0060766]; negative regulation of apoptotic process [GO:0043066]; negative regulation of canonical NF-kappaB signal transduction [GO:0043124]; negative regulation of cardiac muscle cell apoptotic process [GO:0010667]; negative regulation of cell cycle [GO:0045786]; negative regulation of cellular response to testosterone stimulus [GO:2000655]; negative regulation of cellular senescence [GO:2000773]; negative regulation of DNA damage response, signal transduction by p53 class mediator [GO:0043518]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of fat cell differentiation [GO:0045599]; negative regulation of fibroblast apoptotic process [GO:2000270]; negative regulation of gene expression [GO:0010629]; negative regulation of growth hormone secretion [GO:0060125]; negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:1902166]; negative regulation of neuron apoptotic process [GO:0043524]; negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway [GO:1902176]; negative regulation of peptidyl-lysine acetylation [GO:2000757]; negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051898]; negative regulation of prostaglandin biosynthetic process [GO:0031393]; negative regulation of protein acetylation [GO:1901984]; negative regulation of protein localization to nucleus [GO:1900181]; negative regulation of reactive oxygen species biosynthetic process [GO:1903427]; negative regulation of signal transduction by p53 class mediator [GO:1901797]; negative regulation of TOR signaling [GO:0032007]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of transforming growth factor beta receptor signaling pathway [GO:0030512]; negative regulation of triglyceride biosynthetic process [GO:0010868]; negative regulation of tumor necrosis factor production [GO:0032720]; neuron apoptotic process [GO:0051402]; ovulation from ovarian follicle [GO:0001542]; positive regulation of adaptive immune response [GO:0002821]; positive regulation of adipose tissue development [GO:1904179]; positive regulation of angiogenesis [GO:0045766]; positive regulation of apoptotic process [GO:0043065]; positive regulation of blood vessel endothelial cell migration [GO:0043536]; positive regulation of cell growth involved in cardiac muscle cell development [GO:0061051]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of cellular senescence [GO:2000774]; positive regulation of cholesterol efflux [GO:0010875]; positive regulation of DNA repair [GO:0045739]; positive regulation of double-strand break repair [GO:2000781]; positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway [GO:1902237]; positive regulation of endothelial cell proliferation [GO:0001938]; positive regulation of gluconeogenesis [GO:0045722]; positive regulation of heart rate [GO:0010460]; positive regulation of insulin receptor signaling pathway [GO:0046628]; positive regulation of insulin secretion involved in cellular response to glucose stimulus [GO:0035774]; positive regulation of macroautophagy [GO:0016239]; positive regulation of macrophage apoptotic process [GO:2000111]; positive regulation of macrophage cytokine production [GO:0060907]; positive regulation of MHC class II biosynthetic process [GO:0045348]; positive regulation of neuron projection development [GO:0010976]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; positive regulation of protein deacetylation [GO:0090312]; positive regulation of protein phosphorylation [GO:0001934]; positive regulation of skeletal muscle cell proliferation [GO:0014858]; positive regulation of smooth muscle cell differentiation [GO:0051152]; positive regulation of thyroid-stimulating hormone secretion [GO:2000614]; positive regulation of transcription by RNA polymerase II [GO:0045944]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein depropionylation [GO:0106230]; protein destabilization [GO:0031648]; protein ubiquitination [GO:0016567]; pyrimidine dimer repair by nucleotide-excision repair [GO:0000720]; rDNA heterochromatin formation [GO:0000183]; regulation of apoptotic process [GO:0042981]; regulation of bile acid biosynthetic process [GO:0070857]; regulation of brown fat cell differentiation [GO:0090335]; regulation of cell population proliferation [GO:0042127]; regulation of centrosome duplication [GO:0010824]; regulation of glucose metabolic process [GO:0010906]; regulation of lipid storage [GO:0010883]; regulation of mitotic cell cycle [GO:0007346]; regulation of peroxisome proliferator activated receptor signaling pathway [GO:0035358]; regulation of smooth muscle cell apoptotic process [GO:0034391]; regulation of transcription by glucose [GO:0046015]; response to cocaine [GO:0042220]; response to ethanol [GO:0045471]; response to fluoride [GO:1902617]; response to hydrogen peroxide [GO:0042542]; response to insulin [GO:0032868]; response to kainic acid [GO:1904373]; response to leptin [GO:0044321]; response to mycotoxin [GO:0010046]; response to nutrient levels [GO:0031667]; response to oxidative stress [GO:0006979]; response to resveratrol [GO:1904638]; single strand break repair [GO:0000012]; spermatogenesis [GO:0007283]; stress-induced premature senescence [GO:0090400]; transforming growth factor beta receptor signaling pathway [GO:0007179]; triglyceride mobilization [GO:0006642]; UV-damage excision repair [GO:0070914]; vasodilation [GO:0042311]; white fat cell differentiation [GO:0050872]",GO:0000012; GO:0000122; GO:0000183; GO:0000720; GO:0000731; GO:0000785; GO:0000791; GO:0000792; GO:0000978; GO:0001525; GO:0001542; GO:0001678; GO:0001934; GO:0001938; GO:0002039; GO:0002821; GO:0003713; GO:0003714; GO:0004407; GO:0005634; GO:0005635; GO:0005637; GO:0005654; GO:0005677; GO:0005730; GO:0005737; GO:0005739; GO:0005829; GO:0006325; GO:0006642; GO:0006974; GO:0006979; GO:0007179; GO:0007283; GO:0007346; GO:0007517; GO:0007623; GO:0008284; GO:0008630; GO:0009267; GO:0010046; GO:0010460; GO:0010629; GO:0010659; GO:0010667; GO:0010824; GO:0010868; GO:0010875; GO:0010883; GO:0010906; GO:0010976; GO:0014858; GO:0016239; GO:0016567; GO:0016605; GO:0016922; GO:0017136; GO:0019213; GO:0019899; GO:0019904; GO:0030225; GO:0030424; GO:0030426; GO:0030512; GO:0031393; GO:0031507; GO:0031648; GO:0031667; GO:0032007; GO:0032041; GO:0032720; GO:0032868; GO:0032922; GO:0032991; GO:0033210; GO:0033553; GO:0033558; GO:0034391; GO:0034979; GO:0035098; GO:0035356; GO:0035358; GO:0035774; GO:0042127; GO:0042149; GO:0042220; GO:0042311; GO:0042393; GO:0042542; GO:0042595; GO:0042632; GO:0042771; GO:0042802; GO:0042981; GO:0043065; GO:0043066; GO:0043124; GO:0043161; GO:0043398; GO:0043422; GO:0043425; GO:0043518; GO:0043524; GO:0043536; GO:0044321; GO:0045348; GO:0045471; GO:0045599; GO:0045722; GO:0045739; GO:0045766; GO:0045786; GO:0045892; GO:0045944; GO:0046015; GO:0046628; GO:0046872; GO:0046969; GO:0046970; GO:0050872; GO:0051019; GO:0051152; GO:0051402; GO:0051658; GO:0051897; GO:0051898; GO:0055089; GO:0060125; GO:0060766; GO:0060907; GO:0061051; GO:0061773; GO:0070301; GO:0070403; GO:0070577; GO:0070857; GO:0070914; GO:0071236; GO:0071303; GO:0071356; GO:0071407; GO:0071456; GO:0071479; GO:0090312; GO:0090335; GO:0090400; GO:0097009; GO:0106230; GO:0106231; GO:0140297; GO:0140861; GO:0140937; GO:0141050; GO:0160012; GO:1900181; GO:1901797; GO:1901984; GO:1902166; GO:1902176; GO:1902237; GO:1902617; GO:1903427; GO:1904179; GO:1904373; GO:1904638; GO:1904639; GO:1904644; GO:1904646; GO:1904648; GO:1990254; GO:1990830; GO:1990841; GO:2000111; GO:2000270; GO:2000614; GO:2000655; GO:2000757; GO:2000773; GO:2000774; GO:2000781
g17977,717.2008966,2.175320807,0.447929381,4.856392325,1.20E-06,1.32E-05,446,206,413,262,371,334,433,318,658,827,277,857,892,745,220,1444,sp,Q9Z255,UBE2A_MOUSE,92.617,149,11,0,1,447,1,149,2.80E-102,292,Q9Z255,reviewed,UBE2A_MOUSE,Ubiquitin-conjugating enzyme E2 A (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme A) (RAD6 homolog A) (HR6A) (mHR6A) (Ubiquitin carrier protein A) (Ubiquitin-protein ligase A),Ube2a Rad6a,Mus musculus (Mouse),152,blastocyst hatching [GO:0001835]; DNA repair [GO:0006281]; in utero embryonic development [GO:0001701]; maternal process involved in female pregnancy [GO:0060135]; positive regulation of mitophagy [GO:1901526]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein K11-linked ubiquitination [GO:0070979]; protein K48-linked ubiquitination [GO:0070936]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567],GO:0000209; GO:0000785; GO:0001701; GO:0001741; GO:0001835; GO:0004842; GO:0005524; GO:0005764; GO:0005770; GO:0006281; GO:0016567; GO:0031625; GO:0033503; GO:0043161; GO:0060135; GO:0061631; GO:0070936; GO:0070979; GO:1901526
g14738,32.7626991,2.154369046,0.603495927,3.569815386,0.000357233,0.001870374,22,12,5,6,5,14,59,7,7,16,68,95,106,12,40,22,sp,Q9R1R2,TRIM3_MOUSE,40.964,83,43,2,55,303,20,96,7.30E-15,72.8,Q9R1R2,reviewed,TRIM3_MOUSE,Tripartite motif-containing protein 3 (EC 2.3.2.27) (RING finger protein 22) (RING finger protein HAC1),Trim3 Hac1 Rnf22,Mus musculus (Mouse),744,negative regulation of translation [GO:0017148]; positive regulation of toll-like receptor 3 signaling pathway [GO:0034141]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein K63-linked ubiquitination [GO:0070534]; protein polyubiquitination [GO:0000209]; protein transport [GO:0015031]; protein ubiquitination [GO:0016567]; regulation protein catabolic process at postsynapse [GO:0140252],GO:0000209; GO:0004842; GO:0005737; GO:0005769; GO:0005794; GO:0008270; GO:0015031; GO:0016567; GO:0017148; GO:0030371; GO:0030425; GO:0034141; GO:0042802; GO:0043161; GO:0061630; GO:0070534; GO:0098794; GO:0098978; GO:0140252
g14231,2872.303008,2.143315297,0.401656096,5.336195112,9.49E-08,1.37E-06,1562,1215,1563,1333,1646,1691,950,1311,2335,5998,1705,2473,5534,2193,1011,4159,sp,Q9UBF6,RBX2_HUMAN,91.86,86,7,0,103,360,28,113,8.51E-55,169,Q9UBF6,reviewed,RBX2_HUMAN,RING-box protein 2 (Rbx2) (EC 2.3.2.27) (EC 2.3.2.32) (CKII beta-binding protein 1) (CKBBP1) (RING finger protein 7) (Regulator of cullins 2) (Sensitive to apoptosis gene protein),RNF7 RBX2 ROC2 SAG,Homo sapiens (Human),113,endoplasmic reticulum unfolded protein response [GO:0030968]; post-translational protein modification [GO:0043687]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein K11-linked ubiquitination [GO:0070979]; protein neddylation [GO:0045116]; protein ubiquitination [GO:0016567]; reelin-mediated signaling pathway [GO:0038026]; regulation of neuron migration [GO:2001222]; response to redox state [GO:0051775]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005507; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006511; GO:0008270; GO:0016567; GO:0019788; GO:0030968; GO:0031466; GO:0038026; GO:0043161; GO:0043687; GO:0045116; GO:0051775; GO:0061630; GO:0061663; GO:0070979; GO:0097602; GO:2001222
g19475,1128.157498,2.091678627,0.463765081,4.510211557,6.48E-06,5.95E-05,499,525,567,480,838,747,407,516,951,1058,669,1430,1458,2823,628,4910,sp,Q9H3F6,BACD3_HUMAN,71.483,263,68,4,88,873,28,284,2.79E-134,386,Q9H3F6,reviewed,BACD3_HUMAN,BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3 (hBACURD3) (BTB/POZ domain-containing protein KCTD10) (Potassium channel tetramerization domain-containing protein 10),KCTD10 ULR061 MSTP028,Homo sapiens (Human),313,negative regulation of Rho protein signal transduction [GO:0035024]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein homooligomerization [GO:0051260]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005112; GO:0005654; GO:0005829; GO:0006511; GO:0016567; GO:0031463; GO:0035024; GO:0042802; GO:0043161; GO:0051260
g12673,1360.937479,1.973541123,0.318535198,6.195676761,5.80E-10,1.32E-08,899,650,615,486,700,934,768,916,1580,1593,768,2666,2020,729,601,3096,sp,Q3ULA2,FBW1A_MOUSE,74.409,508,103,2,7,1449,98,605,0,787,Q3ULA2,reviewed,FBW1A_MOUSE,F-box/WD repeat-containing protein 1A (Beta-TrCP protein E3RS-IkappaB) (Beta-transducin repeat-containing protein) (Beta-TrCP) (E3RSIkappaB) (mE3RS-IkappaB) (F-box and WD repeats protein beta-TrCP) (HOS) (Ubiquitin ligase FWD1) (pIkappaB-E3 receptor subunit),Btrc Fbw1 Fbxw1 Fwd1 Kiaa4123,Mus musculus (Mouse),605,branching involved in mammary gland duct morphogenesis [GO:0060444]; cellular response to organic cyclic compound [GO:0071407]; mammary gland epithelial cell proliferation [GO:0033598]; negative regulation of DNA-templated transcription [GO:0045892]; non-canonical NF-kappaB signal transduction [GO:0038061]; positive regulation of circadian rhythm [GO:0042753]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of proteolysis [GO:0045862]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein catabolic process [GO:0030163]; protein dephosphorylation [GO:0006470]; protein destabilization [GO:0031648]; protein K48-linked ubiquitination [GO:0070936]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; proteolysis [GO:0006508]; regulation of canonical NF-kappaB signal transduction [GO:0043122]; regulation of canonical Wnt signaling pathway [GO:0060828]; regulation of cell cycle [GO:0051726]; regulation of circadian rhythm [GO:0042752]; regulation of proteasomal protein catabolic process [GO:0061136]; rhythmic process [GO:0048511]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; ubiquitin-dependent protein catabolic process [GO:0006511]; Wnt signaling pathway [GO:0016055],GO:0000209; GO:0004842; GO:0005634; GO:0005737; GO:0005829; GO:0006470; GO:0006508; GO:0006511; GO:0008013; GO:0016055; GO:0016567; GO:0019005; GO:0030163; GO:0031146; GO:0031648; GO:0033598; GO:0038061; GO:0042752; GO:0042753; GO:0043122; GO:0043161; GO:0045309; GO:0045862; GO:0045892; GO:0045893; GO:0046983; GO:0048511; GO:0051726; GO:0060444; GO:0060828; GO:0061136; GO:0061630; GO:0070936; GO:0071407; GO:1990756; GO:1990757
g2687,2820.223942,1.936339686,0.283544382,6.829053261,8.55E-12,2.76E-10,2071,1481,1488,961,2157,1361,1153,1971,3966,4485,2034,3235,3007,1735,2657,4140,sp,P51665,PSMD7_HUMAN,78.521,284,58,1,7,849,1,284,1.08E-148,424,P51665,reviewed,PSMD7_HUMAN,26S proteasome non-ATPase regulatory subunit 7 (26S proteasome regulatory subunit RPN8) (26S proteasome regulatory subunit S12) (Mov34 protein homolog) (Proteasome subunit p40),PSMD7 MOV34L,Homo sapiens (Human),324,proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161],GO:0000502; GO:0005576; GO:0005634; GO:0005654; GO:0005829; GO:0005838; GO:0016020; GO:0034774; GO:0042803; GO:0043161; GO:0070062; GO:1904813
g15882,80.87039413,1.894125436,0.498225167,3.801745798,0.00014368,0.000867622,71,30,92,48,13,22,42,46,74,49,190,114,123,47,16,111,sp,Q9C040,TRIM2_HUMAN,34.969,163,96,3,4,489,3,156,3.63E-26,108,Q9C040,reviewed,TRIM2_HUMAN,Tripartite motif-containing protein 2 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRIM2) (RING finger protein 86) (RING-type E3 ubiquitin transferase TRIM2),TRIM2 KIAA0517 RNF86,Homo sapiens (Human),744,negative regulation of translation [GO:0017148]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein polyubiquitination [GO:0000209]; regulation of neuron apoptotic process [GO:0043523],GO:0000209; GO:0004842; GO:0005737; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0043523; GO:0061630
g1447,24607.1503,1.73523704,0.353122085,4.91398616,8.92E-07,1.01E-05,12416,10573,16218,14048,22512,16997,13533,15184,24067,30267,17194,31414,29052,20966,10997,36156,sp,P23787,TERA_XENLA,87.223,767,96,2,2155,4455,10,774,0,1330,P23787,reviewed,TERA_XENLA,Transitional endoplasmic reticulum ATPase (TER ATPase) (EC 3.6.4.6) (15S Mg(2+)-ATPase p97 subunit) (p97) (Valosin-containing protein) (VCP),vcp,Xenopus laevis (African clawed frog),805,autophagosome maturation [GO:0097352]; autophagy [GO:0006914]; cellular response to arsenite ion [GO:1903843]; cellular response to heat [GO:0034605]; DNA damage response [GO:0006974]; DNA repair [GO:0006281]; double-strand break repair [GO:0006302]; endoplasmic reticulum stress-induced pre-emptive quality control [GO:0061857]; endosome to lysosome transport via multivesicular body sorting pathway [GO:0032510]; ERAD pathway [GO:0036503]; interstrand cross-link repair [GO:0036297]; macroautophagy [GO:0016236]; proteasomal protein catabolic process [GO:0010498]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567]; regulation of protein localization to chromatin [GO:1905634]; stress granule disassembly [GO:0035617]; translesion synthesis [GO:0019985],GO:0000785; GO:0005524; GO:0005634; GO:0005737; GO:0005783; GO:0005829; GO:0006281; GO:0006302; GO:0006914; GO:0006974; GO:0008289; GO:0010494; GO:0010498; GO:0016236; GO:0016567; GO:0016887; GO:0019985; GO:0032510; GO:0034605; GO:0035617; GO:0035861; GO:0036297; GO:0036503; GO:0042802; GO:0043161; GO:0044877; GO:0061857; GO:0097352; GO:1903843; GO:1905634
g23478,2597.976184,1.715456301,0.421015156,4.074571368,4.61E-05,0.000328061,1268,1561,1950,1153,2049,1549,1671,1951,2420,3298,952,2448,2037,2169,1183,5794,sp,P46379,BAG6_HUMAN,28.741,421,238,8,1366,2592,756,1126,1.12E-39,162,P46379,reviewed,BAG6_HUMAN,Large proline-rich protein BAG6 (BAG family molecular chaperone regulator 6) (BCL2-associated athanogene 6) (BAG-6) (HLA-B-associated transcript 3) (Protein G3) (Protein Scythe),BAG6 BAT3 G3,Homo sapiens (Human),1132,apoptotic process [GO:0006915]; brain development [GO:0007420]; cell differentiation [GO:0030154]; chromatin organization [GO:0006325]; endoplasmic reticulum stress-induced pre-emptive quality control [GO:0061857]; ERAD pathway [GO:0036503]; immune response-activating cell surface receptor signaling pathway [GO:0002429]; internal peptidyl-lysine acetylation [GO:0018393]; intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:0042771]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; kidney development [GO:0001822]; lung development [GO:0030324]; maintenance of unfolded protein [GO:0036506]; natural killer cell activation [GO:0030101]; negative regulation of apoptotic process [GO:0043066]; negative regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032435]; negative regulation of proteolysis [GO:0045861]; positive regulation of ERAD pathway [GO:1904294]; post-translational protein targeting to endoplasmic reticulum membrane [GO:0006620]; proteasomal protein catabolic process [GO:0010498]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein stabilization [GO:0050821]; regulation of embryonic development [GO:0045995]; regulation of protein stability [GO:0031647]; spermatogenesis [GO:0007283]; synaptonemal complex assembly [GO:0007130]; tail-anchored membrane protein insertion into ER membrane [GO:0071816]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0001822; GO:0002429; GO:0005102; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006325; GO:0006511; GO:0006620; GO:0006915; GO:0007130; GO:0007283; GO:0007420; GO:0010498; GO:0016020; GO:0018393; GO:0030101; GO:0030154; GO:0030324; GO:0030544; GO:0031593; GO:0031625; GO:0031647; GO:0032435; GO:0036503; GO:0036506; GO:0042771; GO:0042802; GO:0043022; GO:0043066; GO:0043161; GO:0043231; GO:0045861; GO:0045995; GO:0050821; GO:0051787; GO:0060090; GO:0061857; GO:0070059; GO:0070062; GO:0070628; GO:0071816; GO:0071818; GO:0140677; GO:1904294; GO:1990381
g11649,2063.393817,1.670980598,0.402370044,4.152845431,3.28E-05,0.000245186,2438,1243,1297,833,1012,1106,1244,1418,1593,1228,764,2653,3863,1349,1363,5148,sp,Q9ES00,UBE4B_MOUSE,49.164,1076,493,9,337,3435,106,1170,0,1051,Q9ES00,reviewed,UBE4B_MOUSE,Ubiquitin conjugation factor E4 B (EC 2.3.2.27) (RING-type E3 ubiquitin transferase E4 B) (Ubiquitin fusion degradation protein 2),Ube4b Ufd2 Ufd2a,Mus musculus (Mouse),1173,ERAD pathway [GO:0036503]; granzyme-mediated apoptotic signaling pathway [GO:0008626]; neuron projection development [GO:0031175]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein catabolic process [GO:0030163]; protein folding [GO:0006457]; protein monoubiquitination [GO:0006513]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; response to endoplasmic reticulum stress [GO:0034976]; response to UV [GO:0009411]; ubiquitin-dependent protein catabolic process [GO:0006511]; ventricular trabecula myocardium morphogenesis [GO:0003222],GO:0000151; GO:0000209; GO:0003222; GO:0005524; GO:0005634; GO:0005737; GO:0006457; GO:0006511; GO:0006513; GO:0008626; GO:0009411; GO:0016567; GO:0019899; GO:0030163; GO:0031175; GO:0034450; GO:0034976; GO:0036503; GO:0043161; GO:0051082; GO:0051117; GO:0051865; GO:0061630
