gene_id,baseMean.x,log2FoldChange.x,lfcSE.x,stat.x,pvalue.x,padj.x,PSC.56,PSC.52,PSC.54,PSC.61,PSC.64,PSC.73,PSC.76,PSC.81,PSC.59,PSC.57,PSC.69,PSC.67,PSC.71,PSC.75,PSC.78,PSC.83,V2.x,uniprot_accession.x,gene_name.x,V5.x,V6.x,V7.x,V8.x,V9.x,V10.x,V11.x,V12.x,V13.x,V14.x,Entry.x,Reviewed.x,Entry.Name.x,Protein.names.x,Gene.Names.x,Organism.x,Length.x,Gene.Ontology.biological.process.x,Gene.Ontology.IDs.x,baseMean.y,log2FoldChange.y,lfcSE.y,stat.y,pvalue.y,padj.y,PSC.0228,PSC.0187,PSC.0188,PSC.0174,PSC.0190,PSC.0231,PSC.0230,PSC.0219,PSC.0177,PSC.0186,PSC.0209,PSC.0203
g18407,1030.433992,-1.335985183,0.424277715,-3.148845994,0.001639166,0.006726062,1103,1955,2732,1548,2464,1972,2466,1632,348,388,247,334,399,446,174,419,sp,Q9DF58,ILK_CHICK,63.333,450,162,2,1,1341,1,450,0,625,Q9DF58,reviewed,ILK_CHICK,Integrin-linked protein kinase (EC 2.7.11.1) (59 kDa serine/threonine-protein kinase) (Beta-integrin-linked kinase) (ILK-1) (ILK-2) (p59ILK),ILK ILK1 ILK2,Gallus gallus (Chicken),452,branching involved in ureteric bud morphogenesis [GO:0001658]; cell morphogenesis [GO:0000902]; cell projection organization [GO:0030030]; establishment or maintenance of epithelial cell apical/basal polarity [GO:0045197]; fibroblast migration [GO:0010761]; integrin-mediated signaling pathway [GO:0007229]; myelination in peripheral nervous system [GO:0022011]; negative regulation of neural precursor cell proliferation [GO:2000178]; nerve development [GO:0021675]; neural precursor cell proliferation [GO:0061351]; outflow tract morphogenesis [GO:0003151]; phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0043491]; positive regulation of BMP signaling pathway [GO:0030513]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of osteoblast differentiation [GO:0045669]; positive regulation of protein phosphorylation [GO:0001934]; positive regulation of substrate adhesion-dependent cell spreading [GO:1900026]; signal transduction [GO:0007165]; substrate adhesion-dependent cell spreading [GO:0034446]; tumor necrosis factor-mediated signaling pathway [GO:0033209],GO:0000902; GO:0001658; GO:0001934; GO:0003151; GO:0004672; GO:0004674; GO:0005524; GO:0005737; GO:0005829; GO:0005886; GO:0005925; GO:0007165; GO:0007229; GO:0008284; GO:0010761; GO:0019901; GO:0021675; GO:0022011; GO:0030017; GO:0030027; GO:0030030; GO:0030513; GO:0033209; GO:0034446; GO:0043123; GO:0043491; GO:0045197; GO:0045669; GO:0045893; GO:0061351; GO:0090263; GO:1900026; GO:2000178,1156.534239,-2.048106164,0.548115293,-3.736633864,0.0001865,0.001149511,228,240,667,880,208,88,2762,2018,1659,1235,4322,1283
g24035,2776.068695,2.370636826,0.41775022,5.674770976,1.39E-08,2.42E-07,811,1393,1289,851,1430,1266,1227,1503,2182,1971,2610,3145,3377,2482,963,7295,sp,Q3ZCC3,TRAF6_BOVIN,32.367,207,126,5,31,651,62,254,9.11E-29,115,Q3ZCC3,reviewed,TRAF6_BOVIN,TNF receptor-associated factor 6 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRAF6) (RING-type E3 ubiquitin transferase TRAF6),TRAF6,Bos taurus (Bovine),542,DNA damage response [GO:0006974]; innate immune response [GO:0045087]; intracellular signaling cassette [GO:0141124]; lipopolysaccharide-mediated signaling pathway [GO:0031663]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; protein K63-linked ubiquitination [GO:0070534]; regulation of apoptotic process [GO:0042981]; regulation of canonical NF-kappaB signal transduction [GO:0043122]; tumor necrosis factor-mediated signaling pathway [GO:0033209],GO:0004842; GO:0005164; GO:0005634; GO:0005737; GO:0005811; GO:0005938; GO:0006974; GO:0008270; GO:0031663; GO:0033209; GO:0042981; GO:0043122; GO:0043123; GO:0045087; GO:0051092; GO:0061630; GO:0070534; GO:0141124,1983.742197,2.01327021,0.433858848,4.640380669,3.48E-06,3.65E-05,2673,2462,1185,2265,4068,1766,925,707,791,1144,1309,755
g22658,1252.84921,-0.923301887,0.308942682,-2.988586361,0.002802713,0.010520827,807,2603,2594,2077,1507,1917,2804,3610,785,583,1113,1050,837,198,295,552,sp,Q9VAC5,ADA17_DROME,36.932,352,179,7,49,1005,378,719,1.34E-63,219,Q9VAC5,reviewed,ADA17_DROME,ADAM 17-like protease (EC 3.4.24.-),Tace CG7908,Drosophila melanogaster (Fruit fly),732,commissural neuron axon guidance [GO:0071679]; membrane protein ectodomain proteolysis [GO:0006509]; negative regulation of multicellular organism growth [GO:0040015]; negative regulation of reactive oxygen species biosynthetic process [GO:1903427]; Notch receptor processing [GO:0007220]; Notch signaling pathway [GO:0007219]; positive regulation of programmed cell death [GO:0043068]; tumor necrosis factor-mediated signaling pathway [GO:0033209],GO:0004222; GO:0005886; GO:0006509; GO:0007219; GO:0007220; GO:0016020; GO:0033209; GO:0040015; GO:0043068; GO:0046872; GO:0071679; GO:1903427,571.182607,-0.552332,0.17765089,-3.109086598,0.001876667,0.008060021,524,423,491,404,227,356,1139,978,474,1008,707,723
g22659,745.6395691,-1.033495211,0.296247476,-3.488621156,0.000485519,0.002419678,473,1840,1618,1161,825,1230,1731,2074,492,390,477,601,488,135,172,292,sp,Q9VAC5,ADA17_DROME,38.849,278,138,8,28,819,6,265,3.59E-48,174,Q9VAC5,reviewed,ADA17_DROME,ADAM 17-like protease (EC 3.4.24.-),Tace CG7908,Drosophila melanogaster (Fruit fly),732,commissural neuron axon guidance [GO:0071679]; membrane protein ectodomain proteolysis [GO:0006509]; negative regulation of multicellular organism growth [GO:0040015]; negative regulation of reactive oxygen species biosynthetic process [GO:1903427]; Notch receptor processing [GO:0007220]; Notch signaling pathway [GO:0007219]; positive regulation of programmed cell death [GO:0043068]; tumor necrosis factor-mediated signaling pathway [GO:0033209],GO:0004222; GO:0005886; GO:0006509; GO:0007219; GO:0007220; GO:0016020; GO:0033209; GO:0040015; GO:0043068; GO:0046872; GO:0071679; GO:1903427,355.8535711,-0.61708238,0.192459213,-3.206302111,0.001344527,0.006085951,322,278,349,222,146,165,695,581,358,673,361,519
g20837,3495.813371,1.177303873,0.447723138,2.629535475,0.008550161,0.027049524,1611,3191,3957,2746,3398,2482,2653,2995,4906,8472,882,2797,2540,1708,1084,4593,sp,P09215,KPCD_RAT,52.525,693,295,7,7,2061,4,670,0,683,P09215,reviewed,KPCD_RAT,Protein kinase C delta type (EC 2.7.11.13) (nPKC-delta) [Cleaved into: Protein kinase C delta type regulatory subunit; Protein kinase C delta type catalytic subunit (Sphingosine-dependent protein kinase-1) (SDK1)],Prkcd Pkcd,Rattus norvegicus (Rat),673,apoptotic process [GO:0006915]; B cell proliferation [GO:0042100]; cell chemotaxis [GO:0060326]; cellular response to angiotensin [GO:1904385]; cellular response to glucose starvation [GO:0042149]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to hydroperoxide [GO:0071447]; cellular response to insulin stimulus [GO:0032869]; cellular response to oxidative stress [GO:0034599]; cellular response to UV [GO:0034644]; cellular senescence [GO:0090398]; collagen metabolic process [GO:0032963]; D-aspartate import across plasma membrane [GO:0070779]; defense response to bacterium [GO:0042742]; DNA damage response [GO:0006974]; immunoglobulin mediated immune response [GO:0016064]; intracellular signal transduction [GO:0035556]; negative regulation of actin filament polymerization [GO:0030837]; negative regulation of filopodium assembly [GO:0051490]; negative regulation of glial cell apoptotic process [GO:0034351]; negative regulation of insulin receptor signaling pathway [GO:0046627]; negative regulation of peptidyl-tyrosine phosphorylation [GO:0050732]; negative regulation of platelet aggregation [GO:0090331]; neutrophil activation [GO:0042119]; peptidyl-serine phosphorylation [GO:0018105]; positive regulation of apoptotic process [GO:0043065]; positive regulation of apoptotic signaling pathway [GO:2001235]; positive regulation of ceramide biosynthetic process [GO:2000304]; positive regulation of glucose import [GO:0046326]; positive regulation of glucosylceramide catabolic process [GO:2000753]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of protein dephosphorylation [GO:0035307]; positive regulation of protein import into nucleus [GO:0042307]; positive regulation of sphingomyelin catabolic process [GO:2000755]; positive regulation of superoxide anion generation [GO:0032930]; post-translational protein modification [GO:0043687]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of ceramide biosynthetic process [GO:2000303]; regulation of phosphorylation [GO:0042325]; response to amino acid [GO:0043200]; response to ethanol [GO:0045471]; response to glucose [GO:0009749]; response to hydrogen peroxide [GO:0042542]; response to hypoxia [GO:0001666]; response to mechanical stimulus [GO:0009612]; response to organic cyclic compound [GO:0014070]; response to oxidative stress [GO:0006979]; response to xenobiotic stimulus [GO:0009410]; termination of signal transduction [GO:0023021],GO:0001666; GO:0004672; GO:0004674; GO:0004697; GO:0004699; GO:0004713; GO:0005524; GO:0005634; GO:0005737; GO:0005739; GO:0005783; GO:0005829; GO:0005886; GO:0005911; GO:0006915; GO:0006974; GO:0006979; GO:0008047; GO:0009410; GO:0009612; GO:0009749; GO:0014070; GO:0016020; GO:0016064; GO:0016363; GO:0018105; GO:0019899; GO:0019901; GO:0023021; GO:0030837; GO:0032869; GO:0032930; GO:0032956; GO:0032963; GO:0034351; GO:0034599; GO:0034644; GO:0035307; GO:0035556; GO:0036019; GO:0042100; GO:0042119; GO:0042149; GO:0042307; GO:0042325; GO:0042542; GO:0042742; GO:0043065; GO:0043200; GO:0043410; GO:0043560; GO:0043687; GO:0045471; GO:0046326; GO:0046627; GO:0046872; GO:0048471; GO:0050732; GO:0051490; GO:0060326; GO:0070301; GO:0070779; GO:0070976; GO:0071447; GO:0090331; GO:0090398; GO:0099524; GO:0106310; GO:1904385; GO:2000303; GO:2000304; GO:2000753; GO:2000755; GO:2001235,2441.090597,1.664330142,0.28776793,5.78358451,7.31E-09,1.53E-07,3918,2366,2163,2708,2880,4101,1823,1264,1733,1177,1154,1359
g18475,2114.4092,-2.562241363,0.510072185,-5.023291677,5.08E-07,6.11E-06,1514,5145,4198,3077,11493,7859,2787,2587,845,980,568,159,306,142,321,198,sp,Q0Q028,DFP3_ANTMY,37.791,172,91,6,1,510,1,158,7.91E-26,101,Q0Q028,reviewed,DFP3_ANTMY,Putative defense protein 3 (DFP-3),,Antheraea mylitta (Tasar silkworm),163,defense response to bacterium [GO:0042742]; defense response to protozoan [GO:0042832]; innate immune response [GO:0045087],GO:0005576; GO:0042742; GO:0042832; GO:0045087,982.7510555,-2.216059742,0.566843459,-3.909473962,9.25E-05,0.00063351,281,137,80,279,299,542,1406,3481,1461,2159,503,2583
g14045,2128.875886,1.972659283,0.361130073,5.462461945,4.70E-08,7.29E-07,609,1113,1288,1102,1181,1688,1023,1265,2939,3785,2577,2229,2683,1354,645,2600,sp,Q5XJ85,MYD88_DANRE,32.558,129,75,5,1456,1824,138,260,1.47E-08,60.1,Q5XJ85,reviewed,MYD88_DANRE,Myeloid differentiation primary response protein MyD88,myd88,Danio rerio (Zebrafish) (Brachydanio rerio),284,activation of innate immune response [GO:0002218]; defense response to bacterium [GO:0042742]; defense response to Gram-positive bacterium [GO:0050830]; inflammatory response to wounding [GO:0090594]; innate immune response [GO:0045087]; monocyte activation [GO:0042117]; MyD88-dependent toll-like receptor signaling pathway [GO:0002755]; neutrophil activation involved in immune response [GO:0002283]; neutrophil chemotaxis [GO:0030593]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; positive regulation of hematopoietic progenitor cell differentiation [GO:1901534]; positive regulation of non-canonical NF-kappaB signal transduction [GO:1901224]; regulation of hematopoietic progenitor cell differentiation [GO:1901532]; response to molecule of bacterial origin [GO:0002237]; Toll signaling pathway [GO:0008063]; toll-like receptor 4 signaling pathway [GO:0034142],GO:0002218; GO:0002237; GO:0002283; GO:0002755; GO:0005737; GO:0005886; GO:0008063; GO:0030593; GO:0034142; GO:0035325; GO:0042117; GO:0042742; GO:0043123; GO:0045087; GO:0050830; GO:0070976; GO:0090594; GO:1901224; GO:1901532; GO:1901534,1113.036931,1.849821315,0.355523847,5.203086457,1.96E-07,2.85E-06,1868,853,1048,1055,1543,1993,745,408,451,546,771,579
g2677,55500.41825,2.483547926,0.486660053,5.103250018,3.34E-07,4.20E-06,15719,21307,21016,23312,31732,21951,22689,21669,47078,54289,38333,38171,37386,72720,21913,108168,sp,P17676,CEBPB_HUMAN,52.055,73,35,0,646,864,262,334,1.68E-16,82,P17676,reviewed,CEBPB_HUMAN,CCAAT/enhancer-binding protein beta (C/EBP beta) (Liver activator protein) (LAP) (Liver-enriched inhibitory protein) (LIP) (Nuclear factor NF-IL6) (Transcription factor 5) (TCF-5),CEBPB TCF5 PP9092,Homo sapiens (Human),345,acute-phase response [GO:0006953]; brown fat cell differentiation [GO:0050873]; cellular response to amino acid stimulus [GO:0071230]; defense response to bacterium [GO:0042742]; embryonic placenta development [GO:0001892]; granuloma formation [GO:0002432]; hepatocyte proliferation [GO:0072574]; immune response [GO:0006955]; inflammatory response [GO:0006954]; integrated stress response signaling [GO:0140467]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; liver regeneration [GO:0097421]; mammary gland epithelial cell differentiation [GO:0060644]; mammary gland epithelial cell proliferation [GO:0033598]; myeloid cell development [GO:0061515]; negative regulation of neuron apoptotic process [GO:0043524]; negative regulation of T cell proliferation [GO:0042130]; negative regulation of transcription by RNA polymerase II [GO:0000122]; neuron differentiation [GO:0030182]; ovarian follicle development [GO:0001541]; positive regulation of biomineral tissue development [GO:0070169]; positive regulation of cold-induced thermogenesis [GO:0120162]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of fat cell differentiation [GO:0045600]; positive regulation of inflammatory response [GO:0050729]; positive regulation of interleukin-4 production [GO:0032753]; positive regulation of osteoblast differentiation [GO:0045669]; positive regulation of sodium-dependent phosphate transport [GO:2000120]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of cell differentiation [GO:0045595]; regulation of dendritic cell differentiation [GO:2001198]; regulation of DNA-templated transcription [GO:0006355]; regulation of interleukin-6 production [GO:0032675]; regulation of odontoblast differentiation [GO:1901329]; regulation of osteoclast differentiation [GO:0045670]; regulation of transcription by RNA polymerase II [GO:0006357]; response to endoplasmic reticulum stress [GO:0034976]; response to lipopolysaccharide [GO:0032496]; T-helper 1 cell activation [GO:0035711]; transcription by RNA polymerase II [GO:0006366],GO:0000122; GO:0000779; GO:0000785; GO:0000976; GO:0000977; GO:0000978; GO:0000979; GO:0000981; GO:0001227; GO:0001228; GO:0001541; GO:0001892; GO:0002432; GO:0003677; GO:0003700; GO:0005634; GO:0005654; GO:0005737; GO:0006355; GO:0006357; GO:0006366; GO:0006953; GO:0006954; GO:0006955; GO:0016363; GO:0019900; GO:0030182; GO:0031490; GO:0032496; GO:0032675; GO:0032753; GO:0033598; GO:0034976; GO:0035035; GO:0035711; GO:0036488; GO:0042130; GO:0042742; GO:0042803; GO:0042826; GO:0043524; GO:0044389; GO:0045595; GO:0045600; GO:0045669; GO:0045670; GO:0045893; GO:0045944; GO:0050729; GO:0050873; GO:0060644; GO:0061515; GO:0070059; GO:0070169; GO:0071230; GO:0072574; GO:0090575; GO:0097421; GO:0120162; GO:0140467; GO:1901329; GO:1990647; GO:1990837; GO:2000120; GO:2001198,37046.80892,2.312233727,0.395391725,5.847956805,4.98E-09,1.08E-07,43385,34816,26545,55295,72214,47128,19421,15331,13491,11370,16772,13679
g16346,103.6269214,4.193860099,0.844131431,4.968254878,6.76E-07,7.88E-06,31,32,0,0,0,3,21,34,67,37,171,236,181,44,235,263,sp,Q8R481,PERL_MESAU,36.033,605,337,22,283,1998,95,682,1.10E-91,304,Q8R481,reviewed,PERL_MESAU,Lactoperoxidase (LPO) (EC 1.11.1.7) (Lacrimal gland peroxidase),LPO,Mesocricetus auratus (Golden hamster),710,defense response to bacterium [GO:0042742]; detection of chemical stimulus involved in sensory perception of bitter taste [GO:0001580]; response to oxidative stress [GO:0006979],GO:0001580; GO:0004601; GO:0005615; GO:0005737; GO:0006979; GO:0016323; GO:0020037; GO:0036393; GO:0042742; GO:0046872; GO:0140825,79.83988078,3.047662896,1.151262041,2.6472365,0.008115258,0.026966683,146,554,93,5,5,51,43,17,0,30,0,44
g16630,1397.431818,-0.731732873,0.163058397,-4.487551019,7.20E-06,6.54E-05,1549,1872,2472,2244,2754,2634,2570,2638,917,779,921,1495,1132,173,1007,571,sp,B9EKI3,TMF1_MOUSE,43.919,740,354,9,1285,3456,392,1086,5.55E-163,515,B9EKI3,reviewed,TMF1_MOUSE,TATA element modulatory factor (TMF) (Androgen receptor coactivator 160 kDa protein) (Androgen receptor-associated protein of 160 kDa),Tmf1 Ara160 Gm153,Mus musculus (Mouse),1091,acrosome assembly [GO:0001675]; androgen receptor signaling pathway [GO:0030521]; apoptotic process [GO:0006915]; cellular response to organic cyclic compound [GO:0071407]; defense response to bacterium [GO:0042742]; epithelial cell apoptotic process [GO:1904019]; flagellated sperm motility [GO:0030317]; Leydig cell differentiation [GO:0033327]; luteinizing hormone secretion [GO:0032275]; male gonad development [GO:0008584]; negative regulation of epithelial cell apoptotic process [GO:1904036]; negative regulation of gene expression [GO:0010629]; positive regulation of cytokine production [GO:0001819]; positive regulation of testosterone secretion [GO:2000845]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of proteasomal protein catabolic process [GO:0061136]; spermatid development [GO:0007286]; spermatid nucleus differentiation [GO:0007289],GO:0000139; GO:0001675; GO:0001819; GO:0003677; GO:0005634; GO:0005783; GO:0005794; GO:0006915; GO:0007286; GO:0007289; GO:0008584; GO:0010629; GO:0030317; GO:0030374; GO:0030521; GO:0032275; GO:0033327; GO:0042742; GO:0045944; GO:0050681; GO:0061136; GO:0071407; GO:1904019; GO:1904036; GO:2000845,754.5976924,-0.535307626,0.209641178,-2.553446949,0.010666253,0.03382426,684,881,731,374,258,398,1549,813,854,1193,1110,1058
g580,1006.692049,1.967713781,0.34144917,5.762830768,8.27E-09,1.51E-07,358,492,546,647,589,604,570,540,1144,1505,375,1485,1121,731,777,1801,sp,Q9V9J3,SRC42_DROME,71.645,462,128,2,157,1533,52,513,0,709,Q9V9J3,reviewed,SRC42_DROME,Tyrosine-protein kinase Src42A (EC 2.7.10.2) (Tyrosine-protein kinase Src41) (Dsrc41),Src42A Src41 TK5 CG44128,Drosophila melanogaster (Fruit fly),517,"actin filament bundle assembly [GO:0051017]; adherens junction organization [GO:0034332]; apoptotic cell clearance [GO:0043277]; axon guidance [GO:0007411]; cell differentiation [GO:0030154]; cell migration [GO:0016477]; cell surface receptor protein tyrosine kinase signaling pathway [GO:0007169]; compound eye development [GO:0048749]; defense response to bacterium [GO:0042742]; dorsal closure [GO:0007391]; dorsal closure, spreading of leading edge cells [GO:0007395]; epithelial cell-cell adhesion [GO:0090136]; imaginal disc fusion, thorax closure [GO:0046529]; imaginal disc-derived wing morphogenesis [GO:0007476]; innate immune response [GO:0045087]; intestinal stem cell homeostasis [GO:0036335]; negative regulation of epidermal growth factor receptor signaling pathway [GO:0042059]; negative regulation of synaptic assembly at neuromuscular junction [GO:0045886]; open tracheal system development [GO:0007424]; positive regulation of epidermal growth factor receptor signaling pathway [GO:0045742]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of inflammatory response to wounding [GO:0106016]; positive regulation of sevenless signaling pathway [GO:0045874]; regulation of synaptic plasticity [GO:0048167]; salivary gland morphogenesis [GO:0007435]",GO:0004713; GO:0004715; GO:0005102; GO:0005524; GO:0005737; GO:0005829; GO:0005886; GO:0007169; GO:0007391; GO:0007395; GO:0007411; GO:0007424; GO:0007435; GO:0007476; GO:0016477; GO:0030154; GO:0034332; GO:0036335; GO:0042059; GO:0042742; GO:0043277; GO:0045087; GO:0045742; GO:0045874; GO:0045886; GO:0046529; GO:0048167; GO:0048749; GO:0051017; GO:0070374; GO:0090136; GO:0106016,847.5842895,2.048156337,0.454506643,4.506328716,6.60E-06,6.39E-05,1330,1215,881,281,1661,1009,801,330,359,318,227,471
g12365,734.3516135,1.789852692,0.346917748,5.159299877,2.48E-07,3.22E-06,261,379,452,336,442,528,540,646,523,913,824,993,837,653,367,832,sp,Q9SAL0,RGLG4_ARATH,54.545,264,105,4,238,987,53,315,3.30E-97,296,Q9SAL0,reviewed,RGLG4_ARATH,E3 ubiquitin-protein ligase RGLG4 (EC 2.3.2.27) (RING domain ligase 4),RGLG4 At1g79380 T8K14.20,Arabidopsis thaliana (Mouse-ear cress),401,defense response to bacterium [GO:0042742]; jasmonic acid mediated signaling pathway [GO:0009867]; response to wounding [GO:0009611],GO:0004842; GO:0005634; GO:0005737; GO:0005739; GO:0009611; GO:0009867; GO:0042742; GO:0046872,370.0836472,2.304336347,0.277518081,8.303373756,1.01E-16,8.61E-15,616,935,430,374,327,532,164,213,139,129,158,96
g12643,2969.66883,0.671305978,0.174196856,3.853720389,0.000116336,0.000725334,3095,2918,2673,2208,3323,2882,3708,4028,2746,2475,3733,5929,3055,895,1984,2542,sp,Q5RAZ4,DHX15_PONAB,81.884,690,115,2,181,2250,115,794,0,1167,Q5RAZ4,reviewed,DHX15_PONAB,ATP-dependent RNA helicase DHX15 (EC 3.6.4.13) (DEAH box protein 15),DHX15,Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii),795,antiviral innate immune response [GO:0140374]; defense response to bacterium [GO:0042742]; defense response to virus [GO:0051607]; mRNA processing [GO:0006397]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; RNA splicing [GO:0008380],GO:0003724; GO:0003725; GO:0005524; GO:0005689; GO:0005730; GO:0006397; GO:0008380; GO:0016607; GO:0016887; GO:0042742; GO:0043123; GO:0051607; GO:0071008; GO:0140374,1335.138348,0.722219875,0.218649128,3.30309973,0.000956224,0.004568962,1692,1566,1144,1795,1114,1067,1419,1240,1257,1036,1249,1069
g3209,1952.81197,0.786001229,0.292422152,2.687899068,0.007190313,0.023448578,1241,2061,2394,1314,1971,2090,2088,2448,1911,1398,1689,2513,1733,944,828,3155,sp,A9JTG5,HOIL1_DANRE,37.931,609,336,10,262,2007,121,714,3.27E-135,416,A9JTG5,reviewed,HOIL1_DANRE,RanBP-type and C3HC4-type zinc finger-containing protein 1 (EC 2.3.2.31) (Heme-oxidized IRP2 ubiquitin ligase 1 homolog) (HOIL-1) (Heme-oxidized IRP2 ubiquitin transferase 1 homolog),rbck1 zgc:175152,Danio rerio (Zebrafish) (Brachydanio rerio),714,defense response to bacterium [GO:0042742]; embryonic cranial skeleton morphogenesis [GO:0048701]; otic vesicle morphogenesis [GO:0071600]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein linear polyubiquitination [GO:0097039],GO:0004842; GO:0042742; GO:0043123; GO:0043130; GO:0043161; GO:0046872; GO:0048701; GO:0071600; GO:0071797; GO:0097039,1423.27628,0.712001026,0.203356337,3.501248277,0.000463084,0.002474765,2147,1319,1220,1265,1190,1758,1924,1285,1228,1299,1123,1107
g6741,53981.75994,3.372129729,0.708537945,4.759278952,1.94E-06,2.04E-05,6090,12013,16990,5612,22156,19140,8002,13803,17949,27626,11455,23376,24672,70374,9454,239529,sp,Q5RBP9,MPEG1_PONAB,41.548,633,320,10,19,1887,8,600,1.82E-160,484,Q5RBP9,reviewed,MPEG1_PONAB,"Macrophage-expressed gene 1 protein (Macrophage gene 1 protein) (Mpg-1) (Perforin-2) (P-2) [Cleaved into: Macrophage-expressed gene 1 protein, processed form]",MPEG1,Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii),716,adaptive immune response [GO:0002250]; antibacterial innate immune response [GO:0140367]; antigen processing and presentation of exogenous peptide antigen [GO:0002478]; antigen processing and presentation of exogenous peptide antigen via MHC class I [GO:0042590]; defense response to bacterium [GO:0042742]; defense response to Gram-negative bacterium [GO:0050829]; defense response to Gram-positive bacterium [GO:0050830]; dendritic cell antigen processing and presentation [GO:0002468],GO:0002250; GO:0002468; GO:0002478; GO:0022829; GO:0030670; GO:0031410; GO:0042590; GO:0042742; GO:0045335; GO:0050829; GO:0050830; GO:0061474; GO:0140367,35366.41415,3.544719061,0.525549681,6.744783962,1.53E-11,5.54E-10,49234,22382,23373,142727,52322,18315,9592,7652,6979,7688,4528,4904
g12481,859.7493971,1.020607705,0.348407381,2.929351559,0.0033967,0.012402399,413,801,743,737,1153,854,689,663,703,1833,359,611,1130,347,945,791,sp,P81799,NAGK_RAT,52.632,342,159,2,13,1032,2,342,1.71E-115,341,P81799,reviewed,NAGK_RAT,N-acetyl-D-glucosamine kinase (N-acetylglucosamine kinase) (EC 2.7.1.59) (GlcNAc kinase) (Muramyl dipeptide kinase) (EC 2.7.1.-) (N-acetyl-D-mannosamine kinase) (EC 2.7.1.60),Nagk,Rattus norvegicus (Rat),343,defense response to bacterium [GO:0042742]; innate immune response [GO:0045087]; N-acetylglucosamine metabolic process [GO:0006044]; N-acetylneuraminate catabolic process [GO:0019262]; positive regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway [GO:0070434]; response to muramyl dipeptide [GO:0032495],GO:0005524; GO:0006044; GO:0009384; GO:0019262; GO:0032495; GO:0042742; GO:0045087; GO:0045127; GO:0070434; GO:0160047,537.0536861,0.75242072,0.242399153,3.104056715,0.001908867,0.008178853,830,577,471,446,386,740,651,507,600,521,293,371
g17238,1014.945064,1.828115645,0.4592483,3.980669375,6.87E-05,0.00046304,332,484,767,451,760,694,608,741,908,2445,488,1229,668,984,334,834,sp,F6R2G2,NLRC4_XENTR,24.377,361,194,14,688,1683,245,555,1.75E-07,59.3,F6R2G2,reviewed,NLRC4_XENTR,NLR family CARD domain-containing protein 4 (Ice protease-activating factor) (Ipaf),nlrc4 ipaf TGas028l14.1,Xenopus tropicalis (Western clawed frog) (Silurana tropicalis),997,apoptotic process [GO:0006915]; defense response to bacterium [GO:0042742]; detection of bacterium [GO:0016045]; inflammatory response [GO:0006954]; innate immune response [GO:0045087]; regulation of apoptotic process [GO:0042981],GO:0005524; GO:0005829; GO:0006915; GO:0006954; GO:0016045; GO:0042742; GO:0042981; GO:0045087,828.169033,2.050324614,0.483702461,4.238813695,2.25E-05,0.000183661,1234,611,630,536,1860,1045,444,429,415,228,499,287
