gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.biological.process	Gene.Ontology.IDs
g6702	120.017321333369	-1.26664718251435	0.393175758014737	-3.22158006106488	0.00127485838809192	0.00581581631190467	47	56	70	30	79	52	269	208	228	282	86	179	sp	Q6DCC6	GTPB6_XENLA	44.785	163	88	1	232	720	104	264	5.49e-42	152	Q6DCC6	reviewed	GTPB6_XENLA	Putative GTP-binding protein 6	gtpbp6	Xenopus laevis (African clawed frog)	527		GO:0005525; GO:0046872
g18950	284.079787417007	1.18697736530786	0.4903494138607	2.42067662722864	0.0154916513169745	0.0457884094449862	207	629	364	95	88	714	326	165	117	289	190	209	sp	Q96AY4	TTC28_HUMAN	54.424	1865	727	19	160	5523	127	1945	0	1941	Q96AY4	reviewed	TTC28_HUMAN	Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)	TTC28 KIAA1043 TPRBK	Homo sapiens (Human)	2481	cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]	GO:0000922; GO:0005737; GO:0005813; GO:0007346; GO:0019900; GO:0030496; GO:0051301
g18952	26.0356316506914	-2.23500734048348	0.799273139696181	-2.7962998247796	0.00516914213624884	0.0187211535486419	9	19	13	0	0	11	95	31	12	57	96	31	sp	Q8BTK5	SMYD4_MOUSE	38.264	311	186	5	133	1062	483	788	2.94e-61	213	Q8BTK5	reviewed	SMYD4_MOUSE	SET and MYND domain-containing protein 4 (EC 2.1.1.-)	Smyd4 Kiaa1936	Mus musculus (Mouse)	799	heart development [GO:0007507]; methylation [GO:0032259]	GO:0005634; GO:0005737; GO:0007507; GO:0008168; GO:0032259; GO:0042826; GO:0046872
g14924	60.6260745159756	3.00930549511892	1.22562169421168	2.45532982104604	0.014075537997173	0.0423368723724969	0	59	20	8	265	30	31	40	6	17	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g14922	3.36356415361216	-4.94627890431769	1.88714782452267	-2.62103415537614	0.00876634786946554	0.0287909517743848	0	0	0	0	0	0	8	7	1	0	28	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23814	552.20474264626	-1.22788682465202	0.253819302017384	-4.83764164069731	1.31388752086676e-06	1.53672897531318e-05	410	214	340	232	185	323	1133	1261	788	857	1032	551	sp	Q6XLQ7	CALU_RABIT	33.476	233	140	5	16	699	11	233	2.42e-30	119	Q6XLQ7	reviewed	CALU_RABIT	Calumenin	CALU	Oryctolagus cuniculus (Rabbit)	315		GO:0005509; GO:0005576; GO:0005789; GO:0005794; GO:0033018; GO:0042470
g22499	195.388563842908	-0.995194863823195	0.386363104113193	-2.57580201946931	0.0100007890692863	0.0321317857100605	109	193	136	189	19	69	364	277	289	342	376	236	sp	A9JS71	ECHD3_XENLA	63.922	255	92	0	142	906	40	294	3.82e-114	334	A9JS71	reviewed	ECHD3_XENLA	Enoyl-CoA hydratase domain-containing protein 3, mitochondrial	echdc3	Xenopus laevis (African clawed frog)	294	fatty acid metabolic process [GO:0006631]	GO:0005739; GO:0006631
g22493	114.755343867059	-1.07062530433497	0.301088118523612	-3.5558537134736	0.000376753680574764	0.0020861034031483	95	61	54	77	52	38	297	228	84	203	168	179	sp	Q499Z3	SLNL1_HUMAN	44.444	162	87	1	349	825	204	365	1.83e-35	137	Q499Z3	reviewed	SLNL1_HUMAN	Schlafen-like protein 1	SLFNL1	Homo sapiens (Human)	407		GO:0005524
g4839	1799.9870199944	1.23090459874618	0.331193539870088	3.71657188491359	0.000201944202854206	0.00123124561787495	3209	1076	1365	2038	2157	2398	1841	1456	925	1415	1215	1086	sp	A5D6U8	ACP7_DANRE	56.881	436	159	9	40	1287	17	443	7.04e-174	496	A5D6U8	reviewed	ACP7_DANRE	Acid phosphatase type 7 (EC 3.1.3.2) (Purple acid phosphatase long form)	acp7 papl zgc:162913	Danio rerio (Zebrafish) (Brachydanio rerio)	443		GO:0003993; GO:0005576; GO:0046872
g18131	4.04638298659206	-4.2013954414233	1.51844526108509	-2.7669060907872	0.00565910542091581	0.0201837698678394	0	2	0	0	0	0	35	4	7	8	0	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23365	196.363695293399	2.13889959928864	0.649781050549313	3.29172356977854	0.000995754347776279	0.00473902392255235	154	470	211	58	21	782	112	96	88	112	43	85	sp	Q9JII1	INP5E_MOUSE	52.575	369	169	2	1738	2844	256	618	6.92e-93	311	Q9JII1	reviewed	INP5E_MOUSE	Phosphatidylinositol polyphosphate 5-phosphatase type IV (72 kDa inositol polyphosphate 5-phosphatase) (Inositol polyphosphate-5-phosphatase E) (Phosphatidylinositol 4,5-bisphosphate 5-phosphatase) (EC 3.1.3.36) (Phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase) (EC 3.1.3.86)	Inpp5e	Mus musculus (Mouse)	647	negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051898]; negative regulation of protein localization to cilium [GO:1903565]; negative regulation of translation [GO:0017148]; phosphatidylinositol dephosphorylation [GO:0046856]; phosphatidylinositol metabolic process [GO:0046488]	GO:0000139; GO:0001726; GO:0004439; GO:0004445; GO:0005634; GO:0005794; GO:0005886; GO:0005929; GO:0005930; GO:0016314; GO:0017148; GO:0032580; GO:0034485; GO:0043813; GO:0046488; GO:0046856; GO:0051898; GO:0106019; GO:1903565
g23366	133.66228824064	3.44705331046971	1.25145556964441	2.75443523052852	0.00587935257150488	0.0208130003644466	37	453	142	0	0	667	17	75	18	10	5	34	sp	Q4V8P4	SACA9_RAT	41.611	149	83	2	1	444	1	146	1.28e-31	118	Q4V8P4	reviewed	SACA9_RAT	Sperm acrosome-associated protein 9	Spaca9 Rsb66	Rattus norvegicus (Rat)	168	axoneme assembly [GO:0035082]	GO:0001669; GO:0005634; GO:0005737; GO:0005879; GO:0005881; GO:0008017; GO:0035082; GO:0036064; GO:0036126; GO:0048306; GO:0097546; GO:0160110
g22179	400.434288760743	3.47677910625528	1.16076649994095	2.99524418255709	0.00274225217785176	0.0110960766649302	409	592	2422	16	27	767	11	82	296	13	0	39	sp	P18426	SCR11_NOTSL	38.756	209	122	4	1	621	1	205	8.49e-41	140	P18426	reviewed	SCR11_NOTSL	S-crystallin SL11 (Major lens polypeptide)		Nototodarus sloanii (Wellington flying squid) (Ommastrephes sloanei)	205	glutathione metabolic process [GO:0006749]	GO:0004364; GO:0005212; GO:0006749
g9028	41.05700401606	-3.31772253092735	0.559861707659847	-5.92596794089566	3.10463157135825e-09	7.02121378048901e-08	4	14	10	6	0	7	147	59	175	70	59	43	sp	Q5R5L7	ARRD3_PONAB	30.548	347	212	13	19	1002	13	349	1.37e-43	161	Q5R5L7	reviewed	ARRD3_PONAB	Arrestin domain-containing protein 3	ARRDC3	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	414	protein transport [GO:0015031]	GO:0005764; GO:0005769; GO:0005886; GO:0015031
g9025	329.403059243254	0.980612930497164	0.363857678605542	2.69504531072504	0.00703790597964668	0.0241377972661885	392	427	324	350	308	384	510	335	300	281	60	205	sp	Q5REW7	MEF2A_PONAB	39.726	146	65	6	331	738	271	403	3.07e-11	67.4	Q5REW7	reviewed	MEF2A_PONAB	Myocyte-specific enhancer factor 2A	MEF2A	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	494	apoptotic process [GO:0006915]; cardiac conduction [GO:0061337]; cellular response to calcium ion [GO:0071277]; dendrite morphogenesis [GO:0048813]; ERK5 cascade [GO:0070375]; MAPK cascade [GO:0000165]; mitochondrial genome maintenance [GO:0000002]; mitochondrion distribution [GO:0048311]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of transcription by RNA polymerase II [GO:0045944]; ventricular cardiac myofibril assembly [GO:0055005]	GO:0000002; GO:0000122; GO:0000165; GO:0000977; GO:0000978; GO:0000981; GO:0003682; GO:0005634; GO:0006915; GO:0035035; GO:0042826; GO:0045944; GO:0046332; GO:0046983; GO:0048311; GO:0048813; GO:0055005; GO:0061337; GO:0070375; GO:0071277; GO:0140297
g9023	190.589612078518	-0.591322708763976	0.230349221730562	-2.56707057363381	0.010256173610379	0.0327598522383204	172	133	107	106	120	122	454	274	203	267	289	214	sp	Q8C7R4	UBA6_MOUSE	58.537	205	85	0	1	615	844	1048	1.65e-71	237	Q8C7R4	reviewed	UBA6_MOUSE	Ubiquitin-like modifier-activating enzyme 6 (Ubiquitin-activating enzyme 6) (EC 6.2.1.45) (Ubiquitin-activating enzyme E1-like protein 2) (E1-L2)	Uba6 Ube1l2	Mus musculus (Mouse)	1053	amygdala development [GO:0021764]; dendritic spine development [GO:0060996]; hippocampus development [GO:0021766]; learning [GO:0007612]; locomotory behavior [GO:0007626]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511]	GO:0004792; GO:0004839; GO:0005524; GO:0005737; GO:0006511; GO:0007612; GO:0007626; GO:0016567; GO:0016779; GO:0019780; GO:0021764; GO:0021766; GO:0060996
g9022	688.237149942102	-0.561757479418953	0.182905840986042	-3.07129327522034	0.00213133693688658	0.00893893509179458	681	457	420	498	282	535	1706	1029	774	980	923	734	sp	A0AVT1	UBA6_HUMAN	54.388	752	335	6	16	2259	38	785	0	855	A0AVT1	reviewed	UBA6_HUMAN	Ubiquitin-like modifier-activating enzyme 6 (Ubiquitin-activating enzyme 6) (EC 6.2.1.45) (Monocyte protein 4) (MOP-4) (Ubiquitin-activating enzyme E1-like protein 2) (E1-L2)	UBA6 MOP4 UBE1L2	Homo sapiens (Human)	1052	amygdala development [GO:0021764]; dendritic spine development [GO:0060996]; hippocampus development [GO:0021766]; learning [GO:0007612]; locomotory behavior [GO:0007626]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511]	GO:0004792; GO:0004839; GO:0005524; GO:0005737; GO:0005829; GO:0006511; GO:0007612; GO:0007626; GO:0016567; GO:0016779; GO:0019780; GO:0021764; GO:0021766; GO:0060996
g21439	129.634644969792	-1.23157161525312	0.246129082586342	-5.0037630755036	5.62218502337518e-07	7.27859204568521e-06	91	92	101	56	28	50	265	257	151	184	258	204	sp	Q5M8S7	ZC3C1_XENTR	28.144	167	113	4	10	495	115	279	4.25e-12	70.1	Q5M8S7	reviewed	ZC3C1_XENTR	Zinc finger C3HC-type protein 1-like (NIPA-like protein)	zc3hc1 nipa	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	478	cell division [GO:0051301]; protein ubiquitination [GO:0016567]	GO:0005635; GO:0008270; GO:0016567; GO:0051301
g11610	68.6084669449721	1.09349076551577	0.457844527089301	2.38834517137842	0.0169244378637331	0.0491527727915661	60	207	112	34	38	58	116	50	61	62	26	24	sp	A2BID5	MELT_DANRE	63.725	204	73	1	1	612	1	203	1.54e-82	265	A2BID5	reviewed	MELT_DANRE	Ventricular zone-expressed PH domain-containing protein (Protein melted homolog)	veph si:ch211-283j23.5	Danio rerio (Zebrafish) (Brachydanio rerio)	813	brain development [GO:0007420]; ear morphogenesis [GO:0042471]; regulation of signal transduction [GO:0009966]	GO:0005886; GO:0007420; GO:0009966; GO:0010314; GO:0042471
g22800	85.5492428018631	3.2746528267161	1.30365027067165	2.51191051801721	0.0120079532147761	0.0371902405469477	55	246	162	0	0	375	16	31	15	8	0	44	sp	Q9H2Y9	SO5A1_HUMAN	25.21	476	275	14	211	1425	252	717	3.17e-27	120	Q9H2Y9	reviewed	SO5A1_HUMAN	Solute carrier organic anion transporter family member 5A1 (Organic anion transporter polypeptide-related protein 4) (OATP-RP4) (OATPRP4) (Solute carrier family 21 member 15)	SLCO5A1 OATP5A1 SLC21A15	Homo sapiens (Human)	848	sodium-independent organic anion transport [GO:0043252]	GO:0005886; GO:0015347; GO:0016323; GO:0043231; GO:0043252
g11414	135.001840295224	1.12760031932895	0.343453043965329	3.28312804076583	0.00102662025011063	0.00486922881833026	164	320	176	88	67	181	133	151	79	69	66	122	sp	F1MAB7	DGKI_RAT	51.261	991	390	17	172	3066	127	1050	0	927	F1MAB7	reviewed	DGKI_RAT	Diacylglycerol kinase iota (DAG kinase iota) (EC 2.7.1.107)	Dgki	Rattus norvegicus (Rat)	1050	diacylglycerol metabolic process [GO:0046339]; excitatory postsynaptic potential [GO:0060079]; habituation [GO:0046959]; intracellular signal transduction [GO:0035556]; lipid phosphorylation [GO:0046834]; neurotransmitter secretion [GO:0007269]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of Ras protein signal transduction [GO:0046579]; presynaptic modulation of chemical synaptic transmission [GO:0099171]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]; Ras protein signal transduction [GO:0007265]; regulation of long-term synaptic depression [GO:1900452]; regulation of synaptic transmission, glutamatergic [GO:0051966]	GO:0004143; GO:0005095; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0006654; GO:0007205; GO:0007265; GO:0007269; GO:0008021; GO:0014069; GO:0016020; GO:0030672; GO:0031267; GO:0032045; GO:0032991; GO:0035556; GO:0043025; GO:0043197; GO:0043679; GO:0045202; GO:0046339; GO:0046579; GO:0046834; GO:0046872; GO:0046959; GO:0048471; GO:0048786; GO:0051966; GO:0060076; GO:0060079; GO:0097060; GO:0098685; GO:0098793; GO:0098891; GO:0098978; GO:0099147; GO:0099171; GO:1900452
g8136	15.4472019712788	-5.35102585247327	1.11524164543766	-4.79808647243739	1.60188624056539e-06	1.82854149168144e-05	0	0	4	0	0	0	91	25	17	10	63	25	sp	Q8VC69	S22A6_MOUSE	33.772	228	136	7	22	696	4	219	3.56e-18	86.7	Q8VC69	reviewed	S22A6_MOUSE	Solute carrier family 22 member 6 (Kidney-specific transport protein) (Novel kidney transcript) (mNKT) (Organic anion transporter 1) (mOAT1) (Renal organic anion transporter 1) (mROAT1)	Slc22a6 Nkt Oat1	Mus musculus (Mouse)	545	alpha-ketoglutarate transport [GO:0015742]; metanephric proximal tubule development [GO:0072237]; monoatomic anion transport [GO:0006820]; organic anion transport [GO:0015711]; prostaglandin transport [GO:0015732]; renal tubular secretion [GO:0097254]; response to organic cyclic compound [GO:0014070]; sodium-independent organic anion transport [GO:0043252]	GO:0005452; GO:0005886; GO:0005901; GO:0006820; GO:0008514; GO:0009925; GO:0014070; GO:0015132; GO:0015139; GO:0015297; GO:0015347; GO:0015711; GO:0015732; GO:0015742; GO:0016323; GO:0031404; GO:0032991; GO:0042802; GO:0042910; GO:0043252; GO:0072237; GO:0097254
g10459	202.359765595964	-0.994922380915659	0.410853282512431	-2.42160017520502	0.0154523414329124	0.0457011481218897	189	244	113	42	29	137	389	210	387	353	385	226	sp	Q5T440	CAF17_HUMAN	45.246	305	139	8	226	1068	52	352	1.06e-70	228	Q5T440	reviewed	CAF17_HUMAN	Putative transferase CAF17, mitochondrial (EC 2.1.-.-) (Iron-sulfur cluster assembly factor homolog)	IBA57 C1orf69	Homo sapiens (Human)	356	heme biosynthetic process [GO:0006783]; iron-sulfur cluster assembly [GO:0016226]	GO:0003723; GO:0005739; GO:0005759; GO:0006783; GO:0016226; GO:0016740
g20424	41.5488559347379	-2.14794729337087	0.863513765490723	-2.48744997382899	0.012866254746267	0.0393703608216972	7	41	24	0	0	16	140	87	65	149	17	63	sp	Q1T7C1	CENPK_CHICK	44.444	117	59	2	466	816	149	259	3.3e-24	101	Q1T7C1	reviewed	CENPK_CHICK	Centromere protein K (CENP-K)	CENPK	Gallus gallus (Chicken)	260	kinetochore assembly [GO:0051382]; mitotic sister chromatid segregation [GO:0000070]	GO:0000070; GO:0000939; GO:0005634; GO:0051382
g20421	177.130292161855	-0.625407517034906	0.259831699933142	-2.40697157889445	0.0160854216235633	0.047209888443722	149	217	105	111	46	120	302	313	227	337	221	174	sp	Q6ZMW2	ZN782_HUMAN	27.616	344	209	8	991	2016	389	694	1.33e-33	142	Q6ZMW2	reviewed	ZN782_HUMAN	Zinc finger protein 782	ZNF782	Homo sapiens (Human)	699	regulation of transcription by RNA polymerase II [GO:0006357]	GO:0000978; GO:0001228; GO:0005634; GO:0006357; GO:0046872
g6985	34.5703622935601	-3.86484706848712	0.630320826543317	-6.13155540121046	8.7024019240609e-10	2.21200348624686e-08	7	2	5	4	0	6	224	73	30	25	71	88	sp	Q17QR8	HARB1_BOVIN	34.52	281	181	2	97	933	27	306	1.02e-49	173	Q17QR8	reviewed	HARB1_BOVIN	Putative nuclease HARBI1 (EC 3.1.-.-) (Harbinger transposase-derived nuclease)	HARBI1	Bos taurus (Bovine)	349		GO:0004518; GO:0005634; GO:0005737; GO:0046872
g6984	16.2895678135606	-2.88409303483525	0.731926907755636	-3.94041126822208	8.1342034490034e-05	0.000563523875793337	4	5	10	0	0	3	87	19	32	11	29	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g13488	58.1393218078697	-1.58854255077105	0.59625277306733	-2.66420991654099	0.00771693907824839	0.0259182227065874	25	39	35	38	16	0	156	110	85	188	60	59	sp	O94941	RNF37_HUMAN	30.354	537	286	20	1	1587	1	457	4.41e-48	178	O94941	reviewed	RNF37_HUMAN	RING finger protein 37 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase RNF37) (U-box domain-containing protein 5) (UbcM4-interacting protein 5) (hUIP5) (Ubiquitin-conjugating enzyme 7-interacting protein 5)	UBOX5 KIAA0860 RNF37 UBCE7IP5 UIP5	Homo sapiens (Human)	541	protein polyubiquitination [GO:0000209]	GO:0000209; GO:0005634; GO:0005654; GO:0005925; GO:0016604; GO:0031625; GO:0034450; GO:0046872
g12573	135.865977873113	-2.07902829945658	0.405539694880416	-5.12657164194404	2.95065808118595e-07	4.09864907681167e-06	19	40	66	39	16	87	303	220	216	413	211	247	sp	Q7ZYZ7	PCGF1_DANRE	51.037	241	110	3	1	702	20	259	2e-82	250	Q7ZYZ7	reviewed	PCGF1_DANRE	Polycomb group RING finger protein 1	pcgf1 si:zc207o21.2	Danio rerio (Zebrafish) (Brachydanio rerio)	261	chromatin remodeling [GO:0006338]; developmental growth [GO:0048589]; negative regulation of transcription by RNA polymerase II [GO:0000122]; neural tube development [GO:0021915]	GO:0000122; GO:0006338; GO:0021915; GO:0031519; GO:0035102; GO:0046872; GO:0048589; GO:1990841
g12686	73.3046075429772	-0.907534524262599	0.340880221308028	-2.6623267280812	0.00776025117981595	0.0260090256748392	52	50	89	37	17	32	192	106	62	196	71	101	sp	Q5ZL36	ZFY27_CHICK	30.515	272	169	6	544	1320	136	400	4.43e-19	92.4	Q5ZL36	reviewed	ZFY27_CHICK	Protrudin (Zinc finger FYVE domain-containing protein 27)	ZFYVE27 RCJMB04_7p9	Gallus gallus (Chicken)	406	endoplasmic reticulum tubular network formation [GO:0071787]; neuron projection development [GO:0031175]; neurotrophin TRK receptor signaling pathway [GO:0048011]; positive regulation of axon extension [GO:0045773]; protein localization to plasma membrane [GO:0072659]; vesicle-mediated transport [GO:0016192]	GO:0005783; GO:0005789; GO:0016020; GO:0016192; GO:0030424; GO:0030425; GO:0031175; GO:0032584; GO:0045773; GO:0046872; GO:0048011; GO:0055038; GO:0071782; GO:0071787; GO:0072659
g4585	45.502820147752	-3.24146382992874	1.09455464248028	-2.96144541727357	0.00306198761566924	0.0121504757540271	9	0	8	21	0	8	132	38	11	11	18	383	sp	Q39580	DYL1_CHLRE	75.824	91	22	0	1	273	1	91	3.56e-49	153	Q39580	reviewed	DYL1_CHLRE	Dynein 8 kDa light chain, flagellar outer arm		Chlamydomonas reinhardtii (Chlamydomonas smithii)	91	microtubule-based process [GO:0007017]; motile cilium assembly [GO:0044458]	GO:0005874; GO:0005930; GO:0007017; GO:0030286; GO:0031514; GO:0044458; GO:0097014
g6519	142.056304285818	-1.41442241920779	0.400107476400604	-3.53510619679501	0.000407611307420297	0.00222106318388107	63	162	94	55	20	36	452	281	203	309	95	235	sp	A4IGP0	HIKES_XENTR	43.939	198	84	2	1	519	1	196	3.62e-54	173	A4IGP0	reviewed	HIKES_XENTR	Protein Hikeshi	hikeshi	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	197	cellular response to heat [GO:0034605]; protein import into nucleus [GO:0006606]; protein transport [GO:0015031]	GO:0005634; GO:0005829; GO:0006606; GO:0015031; GO:0030544; GO:0034605
g6511	25.3092558038776	-7.86030803830538	1.19130611052833	-6.59805902852243	4.16575418109931e-11	1.3870731680129e-09	0	0	0	0	0	0	24	16	63	142	94	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g6514	39282.8067380148	-1.02336009212917	0.354459654719055	-2.88709893638046	0.00388811948650813	0.0147568648523685	22455	22737	38144	13866	10184	29555	34723	42400	71085	69093	73774	74911	sp	Q90ZD5	CRDL1_CHICK	26.786	224	125	8	136	717	117	331	1.51e-09	62	Q90ZD5	reviewed	CRDL1_CHICK	Chordin-like protein 1 (Neuralin-1) (Neurogenesin-1) (Ventroptin)	CHRDL1 NRLN1 VOPT	Gallus gallus (Chicken)	456	cell differentiation [GO:0030154]; negative regulation of BMP signaling pathway [GO:0030514]	GO:0005576; GO:0030154; GO:0030514; GO:0036122
g8235	143.35494003596	0.65689975932735	0.255444918357499	2.57159063312432	0.0101232514129345	0.0324569185712285	157	162	137	194	121	109	142	91	142	166	137	123	sp	Q5RGP9	TAP26_DANRE	45.714	70	34	1	400	609	189	254	1.85e-08	56.2	Q5RGP9	reviewed	TAP26_DANRE	Thyroid transcription factor 1-associated protein 26 homolog	ccdc59 si:dkey-21h14.2	Danio rerio (Zebrafish) (Brachydanio rerio)	256		
g8589	74.8284027355872	-1.45127447284043	0.385244761442998	-3.76714914280585	0.000165122364239055	0.00103867664950235	20	59	60	48	9	21	235	165	117	126	82	103	sp	Q8N960	CE120_HUMAN	43.313	972	445	17	4	2727	55	984	0	689	Q8N960	reviewed	CE120_HUMAN	Centrosomal protein of 120 kDa (Cep120) (Coiled-coil domain-containing protein 100)	CEP120 CCDC100	Homo sapiens (Human)	986	astral microtubule organization [GO:0030953]; centrosome cycle [GO:0007098]; cerebral cortex development [GO:0021987]; interkinetic nuclear migration [GO:0022027]; neurogenesis [GO:0022008]; positive regulation of centriole elongation [GO:1903724]; positive regulation of centrosome duplication [GO:0010825]; positive regulation of cilium assembly [GO:0045724]; positive regulation of establishment of protein localization [GO:1904951]	GO:0005737; GO:0005813; GO:0005814; GO:0007098; GO:0010825; GO:0021987; GO:0022008; GO:0022027; GO:0030953; GO:0045724; GO:1903724; GO:1904951
g8583	237.058664812565	1.79123300911402	0.69950089704332	2.56073011011892	0.0104452465106182	0.0332578270601847	185	423	589	16	32	750	212	127	74	84	111	180	sp	Q62132	PTPRR_MOUSE	32.245	245	156	4	1681	2406	414	651	8.55e-38	154	Q62132	reviewed	PTPRR_MOUSE	Receptor-type tyrosine-protein phosphatase R (R-PTP-R) (EC 3.1.3.48) (Phosphotyrosine phosphatase 13) (Protein-tyrosine-phosphatase SL)	Ptprr Ptp13	Mus musculus (Mouse)	656	ERBB2 signaling pathway [GO:0038128]; in utero embryonic development [GO:0001701]; negative regulation of epithelial cell migration [GO:0010633]; negative regulation of ERK1 and ERK2 cascade [GO:0070373]; signal transduction [GO:0007165]	GO:0001701; GO:0004725; GO:0005829; GO:0005886; GO:0007165; GO:0010633; GO:0019901; GO:0030054; GO:0038128; GO:0070373
g9182	81750.9933173362	0.977014040214376	0.306366354770653	3.18903830332731	0.00142746961909269	0.00641472714536001	103622	65920	60172	144416	75034	83889	74287	80332	67209	52874	65677	56184	sp	Q8HZK2	DUOX2_PIG	44.55	1578	771	27	319	4938	34	1545	0	1301	Q8HZK2	reviewed	DUOX2_PIG	Dual oxidase 2 (EC 1.11.1.-) (EC 1.6.3.1) (NADH/NADPH thyroid oxidase p138-tox)	DUOX2	Sus scrofa (Pig)	1545	cuticle development [GO:0042335]; cytokine-mediated signaling pathway [GO:0019221]; defense response [GO:0006952]; hormone biosynthetic process [GO:0042446]; hydrogen peroxide catabolic process [GO:0042744]; response to cAMP [GO:0051591]; response to oxidative stress [GO:0006979]; superoxide anion generation [GO:0042554]; thyroid hormone generation [GO:0006590]	GO:0004601; GO:0005509; GO:0005783; GO:0005829; GO:0005886; GO:0006590; GO:0006952; GO:0006979; GO:0016175; GO:0016324; GO:0019221; GO:0020037; GO:0042335; GO:0042446; GO:0042554; GO:0042744; GO:0043020; GO:0045177; GO:0051591; GO:0070161; GO:0106293; GO:0106294
g9183	3912.99532211244	1.42697933788614	0.491413633186175	2.9038252940482	0.00368633800348555	0.0141170254905971	5696	13318	3644	6671	827	1926	4144	3602	3030	1623	1305	2068	sp	Q1HG43	DOXA1_HUMAN	33.66	306	175	9	49	942	11	296	1.32e-38	147	Q1HG43	reviewed	DOXA1_HUMAN	Dual oxidase maturation factor 1 (Dual oxidase activator 1) (Numb-interacting protein)	DUOXA1 NIP NUMBIP	Homo sapiens (Human)	343	hydrogen peroxide metabolic process [GO:0042743]; positive regulation of hydrogen peroxide biosynthetic process [GO:0010729]; positive regulation of neuron differentiation [GO:0045666]; protein localization [GO:0008104]; protein transport [GO:0015031]; regulation of inflammatory response [GO:0050727]; regulation of thyroid hormone generation [GO:2000609]	GO:0005783; GO:0005789; GO:0005886; GO:0008104; GO:0010729; GO:0015031; GO:0016020; GO:0019899; GO:0031252; GO:0042743; GO:0045666; GO:0050727; GO:2000609
g2660	70.8236023082498	-1.21850741075066	0.343880748152041	-3.54340106940768	0.000395001480842159	0.00216477124954705	53	56	68	16	15	26	134	136	87	185	93	94	sp	Q9W625	IMPCT_XENLA	48.264	288	119	4	13	792	6	291	7.89e-87	265	Q9W625	reviewed	IMPCT_XENLA	Protein IMPACT (Imprinted and ancient gene protein homolog) (Ximpact)	impact	Xenopus laevis (African clawed frog)	312	cellular response to amino acid starvation [GO:0034198]; GCN2-mediated signaling [GO:0140469]; intracellular signal transduction [GO:0035556]; negative regulation of transcription by RNA polymerase II [GO:0000122]; neuron projection extension [GO:1990138]; positive regulation of neuron differentiation [GO:0045666]; regulation of cytoplasmic translational initiation in response to stress [GO:1990611]	GO:0000122; GO:0005737; GO:0034198; GO:0035556; GO:0045666; GO:0140311; GO:0140469; GO:1990138; GO:1990611
g2665	128.304383263335	-0.968716786787007	0.283686322193612	-3.41474618619741	0.000638414713583423	0.00324432403832102	56	121	126	71	34	55	239	196	184	294	132	202	sp	Q5XH29	CENNA_XENLA	26.239	343	229	7	61	1083	20	340	5.44e-29	118	Q5XH29	reviewed	CENNA_XENLA	Centromere protein N-A (CENP-N-A)	cenpn-a	Xenopus laevis (African clawed frog)	348	CENP-A containing chromatin assembly [GO:0034080]; chromosome segregation [GO:0007059]	GO:0000775; GO:0005634; GO:0007059; GO:0034080
g13978	638.747233853661	1.07860472410991	0.446064965642699	2.41804402315219	0.015604188832316	0.0460269118313851	470	837	601	1375	620	355	1189	268	314	733	495	215	sp	Q52353	TERZ_SERMA	22.628	137	99	2	568	978	52	181	9.77e-06	49.3	Q52353	reviewed	TERZ_SERMA	Tellurium resistance protein TerZ	terZ	Serratia marcescens	193	response to tellurium ion [GO:0046690]	GO:0046690
