gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.IDs
5372	g13034	151.58504754303	0.975164032961474	0.376939287944771	2.58705861699498	0.00967991235293871	0.0303532510511223	197	192	152	74	143	249	241	77	87	156	145	66	sp	Q9Z0R0	HASP_MOUSE	54.259	317	141	3	1453	2394	399	714	5.42e-107	349	Q9Z0R0	reviewed	HASP_MOUSE	Serine/threonine-protein kinase haspin (EC 2.7.11.1) (Germ cell-specific gene 2 protein) (Haploid germ cell-specific nuclear protein kinase)	Haspin Gsg2	Mus musculus (Mouse)	754	GO:0000278; GO:0001673; GO:0003677; GO:0004674; GO:0005524; GO:0005634; GO:0005694; GO:0005737; GO:0005813; GO:0005819; GO:0006468; GO:0007064; GO:0007094; GO:0010467; GO:0035173; GO:0035556; GO:0045143; GO:0070192; GO:0071459; GO:0072354; GO:0106310; GO:2000134
5373	g10321	228.580067091619	-1.05522215090337	0.30277871792955	-3.48512655750426	0.000491904323448133	0.00252490408306919	129	101	251	79	89	121	569	274	388	396	395	256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5374	g10320	2873.33869036935	3.13659087032495	0.50623888613058	6.19587107244838	5.79635599510692e-10	1.48232143981534e-08	5510	1665	2434	3342	6883	3513	647	528	1123	412	419	734	sp	P00029	CYC_ASTRU	69.903	103	31	0	25	333	2	104	8.11e-52	161	P00029	reviewed	CYC_ASTRU	Cytochrome c		Asterias rubens (Common European starfish) (Asterias vulgaris)	104	GO:0005758; GO:0006122; GO:0006123; GO:0009055; GO:0020037; GO:0046872; GO:0070469
5375	g9791	80.9710946233761	-1.72909691859339	0.434640713296501	-3.97822124273443	6.94327505951525e-05	0.000468182867489657	41	44	74	35	13	8	302	129	83	174	81	176	sp	Q7TNE1	SUCHY_MOUSE	59.305	403	163	1	154	1362	29	430	1.46e-180	514	Q7TNE1	reviewed	SUCHY_MOUSE	Succinate--hydroxymethylglutarate CoA-transferase (EC 2.8.3.13) (SuccinylCoA:glutarate-CoA transferase)	Sugct	Mus musculus (Mouse)	436	GO:0005739; GO:0047369
5376	g11636	71.7484669691443	4.84601460432187	1.12127861821622	4.32186481182628	1.54715979231401e-05	0.000129645982208371	585	23	167	19	28	27	11	0	0	8	0	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5377	g11637	84.6253793613959	4.70455170614148	1.17165154963156	4.01531642033068	5.93660933482582e-05	0.000407142432807959	856	40	0	38	23	47	2	3	2	4	9	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5378	g11634	210.159668343771	1.77862945817466	0.544442830339576	3.26688011864406	0.00108739716775148	0.00497104075999101	126	148	109	317	541	188	114	160	37	99	66	90	sp	Q920Q2	REV1_MOUSE	29.63	243	152	5	22	702	1008	1247	8.15e-18	85.5	Q920Q2	reviewed	REV1_MOUSE	DNA repair protein REV1 (EC 2.7.7.-) (Rev1-like terminal deoxycytidyl transferase)	Rev1 Rev1l	Mus musculus (Mouse)	1249	GO:0003684; GO:0003887; GO:0005634; GO:0009411; GO:0017125; GO:0042276; GO:0046872; GO:0070987
5379	g11631	890.818536224537	0.835687382621436	0.197945582272866	4.22180365444806	2.42355181605797e-05	0.000191291044576098	1333	1032	719	985	791	911	993	751	704	755	803	629	sp	Q99N34	DFFB_RAT	38.024	334	186	8	7	984	4	324	2.17e-67	218	Q99N34	reviewed	DFFB_RAT	DNA fragmentation factor subunit beta (EC 3.-.-.-) (Caspase-activated deoxyribonuclease) (CAD) (Caspase-activated DNase) (DNA fragmentation factor 40 kDa subunit) (DFF-40)	Dffb Cad	Rattus norvegicus (Rat)	349	GO:0000785; GO:0003677; GO:0004518; GO:0004520; GO:0004536; GO:0005634; GO:0005829; GO:0006308; GO:0006309; GO:0019899; GO:0019904; GO:0030263; GO:0032991; GO:0042802; GO:0097718; GO:1902511
5380	g1639	60.2335405033319	-0.985552056860496	0.319044622547944	-3.08907277292346	0.00200782251055696	0.00833550557413041	52	61	32	37	12	26	127	90	136	120	59	58	sp	Q7TSN4	PIGW_RAT	33.268	514	280	6	4	1395	1	501	2.01e-65	222	Q7TSN4	reviewed	PIGW_RAT	Phosphatidylinositol-glycan biosynthesis class W protein (PIG-W) (EC 2.3.-.-)	Pigw	Rattus norvegicus (Rat)	502	GO:0005789; GO:0006506; GO:0032216; GO:0072659
5381	g17671	1108.15374042818	0.719028032396354	0.290718178936997	2.47328197715554	0.0133878463937835	0.039477452075417	1310	783	947	1627	1194	924	1150	853	1123	1308	722	775	sp	A1Z3X3	GET4_ORYLA	57.322	239	100	1	19	735	17	253	6.71e-99	295	A1Z3X3	reviewed	GET4_ORYLA	Golgi to ER traffic protein 4 homolog (Conserved edge expressed protein)	get4 cee	Oryzias latipes (Japanese rice fish) (Japanese killifish)	323	GO:0005829; GO:0045048; GO:0071816; GO:0071818
5382	g17672	75.8646977371776	0.605525747046431	0.217693024267525	2.78155787988086	0.00540986830435167	0.0189576018411934	107	76	80	86	54	65	98	43	59	84	83	76	sp	O93610	DPOD2_XENLA	56.979	437	186	2	16	1320	18	454	1.83e-170	489	O93610	reviewed	DPOD2_XENLA	DNA polymerase delta subunit 2 (XlCdc1)	pold2 cdc1	Xenopus laevis (African clawed frog)	463	GO:0003677; GO:0006260; GO:0006281; GO:0043625
5383	g17675	607.620862319625	1.03840812267196	0.392898314494999	2.64294369398517	0.00821887017522858	0.0265383720472869	939	398	423	1392	512	473	598	452	591	415	470	270	sp	Q8NE00	TM104_HUMAN	54.672	503	212	5	16	1512	5	495	6.69e-177	509	Q8NE00	reviewed	TM104_HUMAN	Transmembrane protein 104	TMEM104	Homo sapiens (Human)	496	GO:0016020
5384	g17678	179.713215601713	-1.53798062524754	0.313958470821999	-4.8986753605368	9.6484905392755e-07	1.12383430289456e-05	111	117	143	82	16	57	455	417	251	380	177	294	sp	Q1JP75	DCXR_BOVIN	60.976	205	80	0	61	675	39	243	4.62e-89	265	Q1JP75	reviewed	DCXR_BOVIN	L-xylulose reductase (XR) (EC 1.1.1.10) (Dicarbonyl/L-xylulose reductase)	DCXR	Bos taurus (Bovine)	244	GO:0004090; GO:0005881; GO:0005997; GO:0006006; GO:0016020; GO:0042732; GO:0050038
5385	g23746	134.91834297333	-0.818151149197997	0.292916737032695	-2.7931184727989	0.00522025690350081	0.0184391394860305	123	94	96	107	58	32	346	163	182	259	158	183	sp	Q9UER7	DAXX_HUMAN	38.61	259	144	3	490	1245	138	388	1.19e-38	158	Q9UER7	reviewed	DAXX_HUMAN	Death domain-associated protein 6 (Daxx) (hDaxx) (ETS1-associated protein 1) (EAP1) (Fas death domain-associated protein)	DAXX BING2 DAP6	Homo sapiens (Human)	740	GO:0000775; GO:0001934; GO:0002039; GO:0003713; GO:0003714; GO:0005634; GO:0005654; GO:0005730; GO:0005829; GO:0006334; GO:0006338; GO:0006355; GO:0007254; GO:0008625; GO:0010468; GO:0010629; GO:0016604; GO:0016605; GO:0019899; GO:0019901; GO:0030295; GO:0030521; GO:0031072; GO:0031396; GO:0031625; GO:0034605; GO:0034620; GO:0036480; GO:0042393; GO:0042803; GO:0042981; GO:0045860; GO:0045892; GO:0050681; GO:0061629; GO:0071276; GO:0071280; GO:0072738; GO:0140416; GO:0140693; GO:1903936
5386	g3907	623.896911190501	1.46453699020682	0.25018875351139	5.8537283137315	4.8067361348052e-09	9.86609740297353e-08	959	1234	860	474	551	689	639	295	290	406	489	341	sp	Q5U378	TBCE_DANRE	43.561	528	281	9	40	1611	6	520	6.99e-127	384	Q5U378	reviewed	TBCE_DANRE	Tubulin-specific chaperone E (Tubulin-folding cofactor E)	tbce zgc:123075	Danio rerio (Zebrafish) (Brachydanio rerio)	521	GO:0000226; GO:0005737; GO:0005856; GO:0007021; GO:0007023; GO:0043014
5387	g3904	357.164461019428	1.07561970772771	0.2497139978205	4.30740654154636	1.65179850867824e-05	0.000137413714972549	517	492	544	498	236	263	439	191	312	375	160	243	sp	Q9D1E6	TBCB_MOUSE	50.228	219	104	3	22	678	6	219	2.67e-68	213	Q9D1E6	reviewed	TBCB_MOUSE	Tubulin-folding cofactor B (Cytoskeleton-associated protein 1) (Cytoskeleton-associated protein CKAPI) (Tubulin-specific chaperone B)	Tbcb Ckap1	Mus musculus (Mouse)	244	GO:0005634; GO:0005737; GO:0005829; GO:0005938; GO:0007021; GO:0007023; GO:0007399; GO:0030154; GO:0031122; GO:0035371; GO:0043014; GO:0051010
5388	g3900	59.2397972185792	-0.896849450622649	0.344059645519032	-2.6066685305965	0.00914278190911863	0.0289973645664977	40	40	42	51	21	21	169	74	99	102	97	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5389	g3908	319.136765268293	0.927098294102923	0.331943276840327	2.79294192347472	0.00522310684967197	0.0184416589157369	483	700	368	158	233	283	340	216	167	357	203	333	sp	Q5FWT1	FA98A_RAT	46.386	332	169	3	1	990	6	330	1.89e-77	254	Q5FWT1	reviewed	FA98A_RAT	Protein FAM98A	Fam98a	Rattus norvegicus (Rat)	515	GO:0006479; GO:0008276; GO:0008284; GO:0010628; GO:0032418; GO:0072669; GO:1900029
5390	g6366	48.2685413080221	1.25534974427852	0.361084091309116	3.47661327234669	0.000507789680052282	0.00259410046080571	92	82	62	73	35	18	69	32	34	33	29	20	sp	Q499R4	YRDC_RAT	45.192	208	85	2	34	570	69	276	8.81e-54	175	Q499R4	reviewed	YRDC_RAT	Threonylcarbamoyl-AMP synthase (EC 2.7.7.87)	Yrdc	Rattus norvegicus (Rat)	280	GO:0000049; GO:0002949; GO:0003725; GO:0005737; GO:0005739; GO:0005886; GO:0006450; GO:0016020; GO:0016779; GO:0051051; GO:0061710
5391	g6361	71.2876074285026	1.54527168737872	0.418154001477568	3.69546072001805	0.000219488413478153	0.00126843287360558	152	188	85	75	42	46	37	60	30	52	17	60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5392	g14731	3543.81309542611	1.03245661466148	0.296798484034946	3.47864517576145	0.000503955382228491	0.00257909214587258	3065	2776	2885	3692	5657	4250	3271	2080	2439	3210	2346	2567	sp	Q9Y2H0	DLGP4_HUMAN	41.964	112	62	2	2350	2682	802	911	6.53e-21	103	Q9Y2H0	reviewed	DLGP4_HUMAN	Disks large-associated protein 4 (DAP-4) (PSD-95/SAP90-binding protein 4) (SAP90/PSD-95-associated protein 4) (SAPAP-4)	DLGAP4 DAP4 KIAA0964 SAPAP4	Homo sapiens (Human)	992	GO:0005886; GO:0023052; GO:0031594; GO:0060090; GO:0098978; GO:0098981; GO:0099572
5393	g759	663.066157022864	1.6038435781296	0.232479616891345	6.89885676678139	5.2422693514178e-12	1.98447485842487e-10	815	1219	651	745	678	878	406	349	248	468	362	567	sp	B1A8Z2	CIB1_SHEEP	54.082	98	42	1	1	285	94	191	2.29e-08	52.4	B1A8Z2	reviewed	CIB1_SHEEP	Calcium and integrin-binding protein 1 (Calmyrin)	CIB1	Ovis aries (Sheep)	191	GO:0000287; GO:0001525; GO:0005509; GO:0005634; GO:0005813; GO:0006915; GO:0007155; GO:0007229; GO:0007283; GO:0016324; GO:0030027; GO:0030154; GO:0030426; GO:0032433; GO:0032587; GO:0042383; GO:0043204; GO:0043495; GO:0048471; GO:0051301; GO:0070886; GO:0071363; GO:1903078
5394	g758	690.165746736129	1.68312804282845	0.272407609366902	6.17871155192829	6.46268476611172e-10	1.63336551145857e-08	801	1376	803	692	652	981	335	389	230	551	344	559	sp	Q9W2Q5	CIB2_DROME	54.545	55	24	1	1	162	1	55	1.72e-10	56.6	Q9W2Q5	reviewed	CIB2_DROME	Calcium and integrin-binding family member 2	Cib2 CG9236	Drosophila melanogaster (Fruit fly)	189	GO:0000287; GO:0005509; GO:0005737; GO:0007602; GO:0055074
5395	g757	792.722838442078	-1.30008149217236	0.264676247676199	-4.91196888117767	9.01663657685359e-07	1.05953152205341e-05	369	540	328	582	277	245	2030	1269	1095	1070	1482	1312	sp	D4A734	MOT12_RAT	23.094	446	335	4	286	1605	4	447	2.64e-20	97.8	D4A734	reviewed	MOT12_RAT	Monocarboxylate transporter 12 (MCT 12) (Solute carrier family 16 member 12)	Slc16a12 Mct12	Rattus norvegicus (Rat)	486	GO:0005308; GO:0005886; GO:0008028; GO:0015292; GO:0015881; GO:0016323; GO:0046449
5396	g756	146.638451462855	-1.50109336054669	0.471763620919643	-3.18187603702994	0.00146324432979506	0.00639132682715648	101	31	109	122	24	24	294	182	322	202	353	195	sp	P25183	RCC1_XENLA	55.143	350	139	7	10	1047	8	343	2.07e-121	359	P25183	reviewed	RCC1_XENLA	Regulator of chromosome condensation	rcc1	Xenopus laevis (African clawed frog)	424	GO:0005085; GO:0005634; GO:0005694; GO:0005737; GO:0051301
5397	g8846	143.74789945948	2.12873033127195	0.371002216297261	5.73778332786652	9.59237237195952e-09	1.85423887888875e-07	345	128	161	146	148	262	130	55	58	53	29	80	sp	C3KHG1	CR032_ANOFI	37.931	87	48	2	1	261	1	81	2.67e-12	59.7	C3KHG1	reviewed	CR032_ANOFI	UPF0729 protein C18orf32 homolog		Anoplopoma fimbria (Sablefish)	81	
5398	g22822	736.857574263892	0.97767498257533	0.240328492428188	4.06807770771277	4.74025744531372e-05	0.000337706661250538	1368	916	663	803	602	689	822	574	667	456	659	438	sp	Q6DGE9	UN45B_DANRE	42.795	923	461	11	64	2637	11	931	0	720	Q6DGE9	reviewed	UN45B_DANRE	Protein unc-45 homolog B (Unc-45B) (UNC45-related protein)	unc45b unc45r si:ch211-204d2.1	Danio rerio (Zebrafish) (Brachydanio rerio)	934	GO:0002088; GO:0005737; GO:0007519; GO:0030018; GO:0030239; GO:0031672; GO:0048471; GO:0048738; GO:0051879; GO:0055001; GO:0055002; GO:0060538; GO:0061077
5399	g15613	79.3096471982605	-1.08350958116121	0.247885983689742	-4.37099978398677	1.23678915299514e-05	0.000106640631163847	59	48	54	53	16	40	171	150	152	122	78	120	sp	Q5ZIJ0	BUD13_CHICK	37.768	654	288	23	13	1917	6	559	7.15e-75	253	Q5ZIJ0	reviewed	BUD13_CHICK	BUD13 homolog	BUD13 RCJMB04_25m15	Gallus gallus (Chicken)	559	GO:0000398; GO:0005634; GO:0005684; GO:0070274; GO:0071005
5400	g16071	2084.92749317165	4.22064432361506	0.865646577743217	4.87571305903905	1.08416107519349e-06	1.24765256533267e-05	1682	10657	5315	39	80	4925	152	432	392	134	99	210	sp	O08523	TECTA_MOUSE	32.704	318	181	7	7	930	1	295	3.9e-38	148	O08523	reviewed	TECTA_MOUSE	Alpha-tectorin	Tecta	Mus musculus (Mouse)	2155	GO:0005201; GO:0005576; GO:0005886; GO:0007160; GO:0007605; GO:0031012; GO:0060088; GO:0098552
5401	g13002	112.433920562009	-0.924528763463017	0.390485665397568	-2.36763816290598	0.0179020344707752	0.0498620727924869	121	101	57	56	9	88	198	163	162	201	170	172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5402	g13001	8177.66235551416	2.39685011262873	0.490040772993464	4.89112385075088	1.00261848973838e-06	1.1600000247898e-05	14436	5083	9601	3610	13412	19361	3171	2173	4080	1829	4104	2240	sp	Q61824	ADA12_MOUSE	39.175	776	427	14	223	2499	65	812	2.03e-162	504	Q61824	reviewed	ADA12_MOUSE	Disintegrin and metalloproteinase domain-containing protein 12 (ADAM 12) (EC 3.4.24.-) (Meltrin-alpha)	Adam12 Mltna	Mus musculus (Mouse)	903	GO:0004222; GO:0005654; GO:0005886; GO:0006508; GO:0007155; GO:0017124; GO:0046872
5403	g13000	23.7279178062773	2.60864849713764	1.06756510203176	2.44354980522774	0.0145435620346079	0.0422787079557767	89	106	26	2	13	10	14	0	4	3	0	19	sp	A4IF63	TRIM2_BOVIN	37.818	275	165	5	1273	2091	472	742	3.13e-53	199	A4IF63	reviewed	TRIM2_BOVIN	Tripartite motif-containing protein 2 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRIM2) (RING-type E3 ubiquitin transferase TRIM2)	TRIM2	Bos taurus (Bovine)	744	GO:0000209; GO:0004842; GO:0005737; GO:0008270; GO:0017148; GO:0030371; GO:0043161; GO:0043523; GO:0061630
5404	g13007	442.651621299276	-2.5005917106171	0.695061193171286	-3.59765691882163	0.000321096777235744	0.00175570876422028	76	28	87	543	49	21	1105	900	1071	573	551	1048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5405	g13009	466.821764694982	1.18889692516167	0.199176924437361	5.96904951976786	2.386396814274e-09	5.32910502043956e-08	698	715	448	571	389	499	491	360	402	328	252	269	sp	Q6NS09	TM45B_XENLA	36.957	230	137	6	1	678	1	226	4.82e-44	154	Q6NS09	reviewed	TM45B_XENLA	Transmembrane protein 45B	tmem45b	Xenopus laevis (African clawed frog)	280	GO:0016020
5406	g12750	1622.281141198	4.11777506753447	0.786987924220105	5.23232306469648	1.67392855618457e-07	2.39795474994673e-06	1862	7839	4585	52	144	3305	410	100	157	91	254	147	sp	Q26614	FGFR_STRPU	48.475	918	439	16	112	2784	32	942	0	794	Q26614	reviewed	FGFR_STRPU	Fibroblast growth factor receptor (SpFGFR) (EC 2.7.10.1)	FGFR	Strongylocentrotus purpuratus (Purple sea urchin)	972	GO:0005007; GO:0005524; GO:0005886; GO:0017134; GO:0043235
5407	g18337	135.888161032916	2.69285648005745	1.00092593273133	2.69036538269037	0.0071373824682714	0.0236979219402387	60	191	340	32	0	625	86	12	36	11	40	84	sp	Q9Y345	SC6A5_HUMAN	47.379	515	241	6	7	1476	180	689	3.02e-161	487	Q9Y345	reviewed	SC6A5_HUMAN	Sodium- and chloride-dependent glycine transporter 2 (GlyT-2) (GlyT2) (Solute carrier family 6 member 5)	SLC6A5 GLYT2 NET1	Homo sapiens (Human)	797	GO:0005768; GO:0005886; GO:0006836; GO:0007268; GO:0015375; GO:0016020; GO:0031045; GO:0035725; GO:0042734; GO:0046872; GO:0060012; GO:0098690; GO:1903804
5408	g18330	54.3894700879107	-1.25761338270686	0.431737868513044	-2.91290960192635	0.00358078243999176	0.0134518969486698	32	33	68	19	10	20	147	83	87	171	35	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5409	g15521	429.380296692303	-1.07842033995013	0.223864019272011	-4.81730089300221	1.45513173644001e-06	1.62474023508586e-05	318	310	346	214	92	218	1011	616	590	686	866	499	sp	A8JR92	MBD56_DROME	45.926	135	65	4	5863	6243	1307	1441	9.23e-24	114	A8JR92	reviewed	MBD56_DROME	Methyl-CpG-binding domain protein 5/6 homolog sba (dMBD5/6) (Protein six-banded)	sba MBD5/6 CG13598	Drosophila melanogaster (Fruit fly)	1583	GO:0003677; GO:0003682; GO:0005634; GO:0010369
5410	g4455	109.718315003756	-1.0171559171695	0.403365568147481	-2.52167264013373	0.0116798346609048	0.0353900835380972	40	152	113	26	24	51	462	137	184	113	152	90	sp	Q17RD7	SYT16_HUMAN	42.761	297	137	3	448	1239	346	642	1.31e-77	256	Q17RD7	reviewed	SYT16_HUMAN	Synaptotagmin-16 (Chr14Syt) (Synaptotagmin 14-like protein) (Synaptotagmin XIV-related protein)	SYT16 STREP14 SYT14L SYT14R	Homo sapiens (Human)	645	GO:0005543; GO:0042802
5411	g23161	50.8147269155524	-1.37037451380609	0.562790510996168	-2.43496378675691	0.0148932801318573	0.0430560712838923	46	29	65	15	0	23	143	104	55	126	56	55	sp	P46023	GR101_LYMST	42.41	1087	535	25	232	3372	36	1071	0	714	P46023	reviewed	GR101_LYMST	G-protein coupled receptor GRL101		Lymnaea stagnalis (Great pond snail) (Helix stagnalis)	1115	GO:0004930; GO:0005886
5412	g23166	70.3660239329832	-1.92048296138411	0.50153627481851	-3.8292005141185	0.00012856022890355	0.000804060388164161	39	68	38	16	8	12	279	154	68	233	31	90	sp	D4A7U2	CARTF_RAT	24.766	214	117	8	547	1077	136	342	3.25e-10	67.8	D4A7U2	reviewed	CARTF_RAT	Calcium-responsive transcription factor (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8 protein) (Calcium-response factor) (CaRF)	Carf Als2cr8	Rattus norvegicus (Rat)	587	GO:0000978; GO:0000981; GO:0001228; GO:0001652; GO:0003677; GO:0005634; GO:0006357; GO:0045944; GO:0071277
5413	g16695	179076.77556251	7.49385636829651	0.675873412463546	11.0876626156687	1.44001270980377e-28	5.78081381317038e-26	443511	191989	129620	24617	371299	512007	1950	1135	4183	786	1985	3026	sp	O77656	MMP13_BOVIN	33.333	435	236	15	202	1488	66	452	1.25e-59	207	O77656	reviewed	MMP13_BOVIN	Collagenase 3 (EC 3.4.24.-) (Matrix metalloproteinase-13) (MMP-13)	MMP13	Bos taurus (Bovine)	471	GO:0004175; GO:0004222; GO:0005509; GO:0005518; GO:0005615; GO:0006508; GO:0008270; GO:0022617; GO:0030198; GO:0030574; GO:0031012; GO:0060349
5414	g16697	20.5161631607056	2.17482005509991	0.843070380350465	2.57964234752956	0.00989026875291146	0.0308503468038955	14	81	36	5	19	24	3	12	14	19	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5415	g16696	129974.874599047	2.5239162416263	0.49225396654646	5.12726440648821	2.93982509788133e-07	3.94000472357357e-06	236222	60456	63442	67813	295566	273567	40045	37723	30964	39713	48471	49917	sp	O77656	MMP13_BOVIN	31.275	502	276	16	1	1473	1	444	3.08e-58	204	O77656	reviewed	MMP13_BOVIN	Collagenase 3 (EC 3.4.24.-) (Matrix metalloproteinase-13) (MMP-13)	MMP13	Bos taurus (Bovine)	471	GO:0004175; GO:0004222; GO:0005509; GO:0005518; GO:0005615; GO:0006508; GO:0008270; GO:0022617; GO:0030198; GO:0030574; GO:0031012; GO:0060349
5416	g16693	163.469537011318	3.32968104856664	0.782516774473838	4.25509223211926	2.0896286016835e-05	0.000167929091816856	453	463	588	36	59	157	13	37	35	23	0	60	sp	Q9CWG1	GLIP1_MOUSE	41.04	173	86	7	175	678	34	195	1.84e-34	134	Q9CWG1	reviewed	GLIP1_MOUSE	Glioma pathogenesis-related protein 1 (GliPR 1)	Glipr1	Mus musculus (Mouse)	255	GO:0005615; GO:0016020
5417	g14699	4227.80676942795	1.68109823924529	0.401152783374471	4.1906682663498	2.78134059420021e-05	0.000216463035784869	4882	7122	5424	3077	4428	7297	2354	2899	1380	1472	4587	1514	sp	Q00322	CEBPD_MOUSE	37.5	72	44	1	679	894	171	241	7.43e-06	50.4	Q00322	reviewed	CEBPD_MOUSE	CCAAT/enhancer-binding protein delta (C/EBP delta) (C/EBP-related protein 3)	Cebpd Crp3	Mus musculus (Mouse)	268	GO:0000976; GO:0000978; GO:0000981; GO:0001228; GO:0002244; GO:0003677; GO:0005634; GO:0005654; GO:0006351; GO:0006357; GO:0042802; GO:0043565; GO:0045444; GO:0045595; GO:0045669; GO:0045892; GO:0045944; GO:0048839; GO:0090575
5418	g19523	146.982229849785	1.73904972492466	0.322783389705729	5.38766795438294	7.13777639295406e-08	1.12113099267673e-06	181	204	228	103	177	230	139	76	46	121	73	54	sp	F8VPZ3	UBP32_MOUSE	50.737	339	159	5	1	1017	1	331	1.99e-104	340	F8VPZ3	reviewed	UBP32_MOUSE	Ubiquitin carboxyl-terminal hydrolase 32 (EC 3.4.19.12) (Deubiquitinating enzyme 32) (Ubiquitin thioesterase 32) (Ubiquitin-specific-processing protease 32)	Usp32	Mus musculus (Mouse)	1604	GO:0000139; GO:0004843; GO:0005509; GO:0005794; GO:0006508; GO:0016579; GO:1904263
5419	g19521	64.5077760941238	1.59335561757982	0.542492272885657	2.93710288093939	0.0033129417686552	0.0126067457530013	79	106	126	14	67	103	84	26	24	62	11	43	sp	Q8NFA0	UBP32_HUMAN	58.333	96	38	2	1	282	1509	1604	2.67e-36	132	Q8NFA0	reviewed	UBP32_HUMAN	Ubiquitin carboxyl-terminal hydrolase 32 (EC 3.4.19.12) (Deubiquitinating enzyme 32) (Renal carcinoma antigen NY-REN-60) (Ubiquitin thioesterase 32) (Ubiquitin-specific-processing protease 32)	USP32 USP10	Homo sapiens (Human)	1604	GO:0000139; GO:0004843; GO:0005509; GO:0005794; GO:0005829; GO:0006508; GO:0016579; GO:1904263
5420	g19526	329.918608352075	-0.604652341451604	0.212402413406607	-2.84673009008661	0.00441707957155389	0.0160622767145909	266	338	314	177	132	166	652	681	332	513	335	421	sp	Q9D273	MMAB_MOUSE	56.853	197	85	0	523	1113	38	234	1.45e-77	242	Q9D273	reviewed	MMAB_MOUSE	Corrinoid adenosyltransferase MMAB (EC 2.5.1.-) (ATP:co(I)rrinoid adenosyltransferase MMAB) (Methylmalonic aciduria type B homolog)	Mmab	Mus musculus (Mouse)	237	GO:0005524; GO:0005739; GO:0008817; GO:0009235; GO:0016765; GO:0031419
5421	g14341	1089.09424480914	7.27720589914441	0.593972130620183	12.2517632124357	1.64382614501165e-34	1.66916040677595e-31	3939	1096	1334	341	1471	2866	10	17	25	8	9	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5422	g14340	2924.88460534325	4.07906658389459	0.686597701095466	5.94098491356211	2.83314689829944e-09	6.1906052858791e-08	2285	2133	10665	1774	2938	8189	226	180	925	60	362	480	sp	Q9I3S3	GBUA_PSEAE	62.62	313	113	2	121	1047	4	316	7.72e-140	402	Q9I3S3	reviewed	GBUA_PSEAE	Guanidinobutyrase (EC 3.5.3.7)	gbuA PA1421	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	319	GO:0006527; GO:0008783; GO:0033389; GO:0046872; GO:0047971
5423	g14343	25.140399799911	-1.68297255775969	0.641363264661278	-2.62405511897928	0.00868897224289732	0.0278531177078725	12	21	10	20	0	4	49	49	56	31	68	20	sp	Q9VGA4	MBDR2_DROME	31.818	88	57	2	13	276	5	89	2.35e-09	56.2	Q9VGA4	reviewed	MBDR2_DROME	Protein MBD-R2	MBD-R2 CG10042	Drosophila melanogaster (Fruit fly)	1169	GO:0000785; GO:0000791; GO:0003677; GO:0005634; GO:0005700; GO:0005705; GO:0006325; GO:0006357; GO:0044545; GO:0045944; GO:0046872; GO:1990841
5424	g18692	200.087709356647	-1.06285155224456	0.361601407800177	-2.93929041568305	0.00328964671850421	0.0125438218808968	55	136	217	86	44	145	512	416	234	287	296	266	sp	Q8IY92	SLX4_HUMAN	30.088	113	77	1	274	606	677	789	1.7e-09	64.3	Q8IY92	reviewed	SLX4_HUMAN	Structure-specific endonuclease subunit SLX4 (BTB/POZ domain-containing protein 12)	SLX4 BTBD12 KIAA1784 KIAA1987	Homo sapiens (Human)	1834	GO:0000712; GO:0000724; GO:0000781; GO:0000785; GO:0003677; GO:0005654; GO:0005829; GO:0006260; GO:0006281; GO:0006289; GO:0008047; GO:0010792; GO:0030054; GO:0032206; GO:0033557; GO:0046872; GO:0061820; GO:0072429; GO:0090656; GO:1904357; GO:1904431
