gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.56	PSC.52	PSC.54	PSC.61	PSC.64	PSC.73	PSC.76	PSC.81	PSC.59	PSC.57	PSC.69	PSC.67	PSC.71	PSC.75	PSC.78	PSC.83	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.biological.process	Gene.Ontology.IDs
g18220	5.18587101025511	5.50944902734928	1.6276823262092	3.38484293810608	0.00071218992958658	0.00333203145628007	0	0	0	0	0	2	0	0	0	7	15	48	12	0	0	3	sp	E7F7V7	GAL2B_DANRE	27.044	318	182	12	97	1011	27	307	3.37e-15	79.3	E7F7V7	reviewed	GAL2B_DANRE	Galanin receptor 2b	galr2b	Danio rerio (Zebrafish) (Brachydanio rerio)	378	adenylate cyclase-modulating G protein-coupled receptor signaling pathway [GO:0007188]; neuropeptide signaling pathway [GO:0007218]	GO:0004966; GO:0005886; GO:0007188; GO:0007218
g4727	52.4762687226903	2.61194888160769	0.945805716652857	2.76161249146516	0.00575166989157088	0.0193568519926565	565	21	20	0	18	0	49	21	27	37	41	222	419	0	21	13	sp	Q9P0W8	SPAT7_HUMAN	28.605	423	249	12	61	1230	17	419	3.39e-25	111	Q9P0W8	reviewed	SPAT7_HUMAN	Spermatogenesis-associated protein 7 (HSD-3.1) (Spermatogenesis-associated protein HSD3)	SPATA7 HSD3	Homo sapiens (Human)	599	microtubule cytoskeleton organization [GO:0000226]; photoreceptor cell maintenance [GO:0045494]; protein localization to photoreceptor connecting cilium [GO:1903621]; protein localization to photoreceptor outer segment [GO:1903546]; visual perception [GO:0007601]	GO:0000226; GO:0005829; GO:0005930; GO:0007601; GO:0015630; GO:0032391; GO:0036064; GO:0045494; GO:0120200; GO:0120206; GO:1903546; GO:1903621
g11306	10.7289821008428	2.66164931654227	0.815848919422114	3.26242917429808	0.00110461771372734	0.00483116586719222	5	3	0	0	13	4	0	8	16	8	23	60	21	0	12	6	sp	P18130	ADA1A_BOVIN	28.03	264	158	8	277	1023	89	335	1.39e-06	53.9	P18130	reviewed	ADA1A_BOVIN	Alpha-1A adrenergic receptor (Alpha-1A adrenoreceptor) (Alpha-1A adrenoceptor) (Alpha-1C adrenergic receptor)	ADRA1A ADRA1C	Bos taurus (Bovine)	466	adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; cell-cell signaling [GO:0007267]; phospholipase C-activating G protein-coupled receptor signaling pathway [GO:0007200]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; positive regulation of MAPK cascade [GO:0043410]; regulation of cardiac muscle contraction [GO:0055117]; regulation of vasoconstriction [GO:0019229]	GO:0004937; GO:0005634; GO:0005737; GO:0005886; GO:0005901; GO:0007200; GO:0007204; GO:0007267; GO:0019229; GO:0031965; GO:0043410; GO:0046982; GO:0055117; GO:0071880
g8009	23.8241910566541	1.45057124961968	0.520456709172229	2.78711221136291	0.00531800608362517	0.018109432918191	25	11	26	7	10	31	11	16	18	14	33	36	24	9	4	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g8003	9.30543330124921	-2.20873817062438	0.883170483460548	-2.50091937172744	0.0123871376191593	0.0366306985768044	3	13	27	0	3	7	50	81	1	1	2	3	7	0	6	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23998	166.932387622359	-1.44350171575661	0.575405167090419	-2.50867006122971	0.0121186618542242	0.0359859786163138	310	288	446	261	375	264	334	362	44	5	40	350	114	0	131	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g20083	22.7446744638594	3.23078366103718	1.30806805809429	2.4698895757336	0.0135154765025959	0.0393688596294795	1860	0	0	12	2	3	2	6	0	127	14	152	1600	0	0	3	sp	Q80YE7	DAPK1_MOUSE	34.416	154	95	3	85	543	459	607	1.22e-15	81.3	Q80YE7	reviewed	DAPK1_MOUSE	Death-associated protein kinase 1 (DAP kinase 1) (EC 2.7.11.1)	Dapk1	Mus musculus (Mouse)	1442	apoptotic process [GO:0006915]; apoptotic signaling pathway [GO:0097190]; cellular response to hydroperoxide [GO:0071447]; cellular response to type II interferon [GO:0071346]; defense response to tumor cell [GO:0002357]; extrinsic apoptotic signaling pathway via death domain receptors [GO:0008625]; intracellular signal transduction [GO:0035556]; negative regulation of apoptotic process [GO:0043066]; negative regulation of translation [GO:0017148]; positive regulation of apoptotic process [GO:0043065]; positive regulation of autophagic cell death [GO:1904094]; positive regulation of autophagy [GO:0010508]; protein phosphorylation [GO:0006468]; regulation of NMDA receptor activity [GO:2000310]; regulation of response to tumor cell [GO:0002834]	GO:0002357; GO:0002834; GO:0004672; GO:0004674; GO:0004683; GO:0005516; GO:0005524; GO:0005525; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0006468; GO:0006915; GO:0008625; GO:0010508; GO:0014069; GO:0015629; GO:0017075; GO:0017148; GO:0035556; GO:0042802; GO:0043065; GO:0043066; GO:0071346; GO:0071447; GO:0097190; GO:0098978; GO:0106310; GO:1904094; GO:1990722; GO:2000310
g20087	990.239655064288	-0.670243872340874	0.223522761224365	-2.99854864296395	0.00271268849440285	0.0102677496355905	1835	1423	1555	1575	1689	1642	1524	1743	558	345	429	1349	1175	112	1076	390	sp	Q15020	SART3_HUMAN	38.616	795	436	15	184	2520	104	862	9.11e-177	538	Q15020	reviewed	SART3_HUMAN	Squamous cell carcinoma antigen recognized by T-cells 3 (SART-3) (Tat-interacting protein of 110 kDa) (Tip110) (p110 nuclear RNA-binding protein)	SART3 KIAA0156 TIP110	Homo sapiens (Human)	963	cell morphogenesis [GO:0000902]; hematopoietic stem cell proliferation [GO:0071425]; homeostasis of number of cells [GO:0048872]; mRNA splicing, via spliceosome [GO:0000398]; nucleosome assembly [GO:0006334]; regulation of gene expression [GO:0010468]; spliceosomal snRNP assembly [GO:0000387]; spliceosomal tri-snRNP complex assembly [GO:0000244]; transcription elongation-coupled chromatin remodeling [GO:0140673]	GO:0000244; GO:0000387; GO:0000398; GO:0000902; GO:0003723; GO:0005634; GO:0005654; GO:0005737; GO:0006334; GO:0010468; GO:0015030; GO:0016607; GO:0017070; GO:0030621; GO:0030624; GO:0042393; GO:0048872; GO:0061574; GO:0071425; GO:0140673; GO:1990381
g20086	397.16880508654	0.651771571824741	0.26360175648102	2.47256156607465	0.0134148605142211	0.0391468357209208	567	387	446	279	480	387	372	397	486	307	180	373	454	131	801	297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g17070	243.28910638664	-2.09176325689453	0.341580824927706	-6.12377248441052	9.1385362573245e-10	2.02509542816223e-08	423	646	773	368	251	539	574	740	64	18	53	157	116	10	159	75	sp	Q8BP07	TM220_MOUSE	38.947	95	55	1	199	483	31	122	8.65e-15	72.4	Q8BP07	reviewed	TM220_MOUSE	Transmembrane protein 220	Tmem220	Mus musculus (Mouse)	167		GO:0016020
g7292	12.4765359295857	3.83187101280039	1.60748479291242	2.38376812626504	0.0171363959344553	0.0479784205451885	0	14	4	0	0	0	0	0	16	4	3	0	7	8	99	0	sp	P46023	GR101_LYMST	35.115	524	289	11	1030	2586	612	1089	3.38e-75	270	P46023	reviewed	GR101_LYMST	G-protein coupled receptor GRL101		Lymnaea stagnalis (Great pond snail) (Helix stagnalis)	1115		GO:0004930; GO:0005886
g7294	6.84681684404289	6.64651785249455	1.76802890937083	3.75928120703625	0.000170402223200332	0.00100135355879426	0	0	0	0	0	0	0	0	13	0	36	0	11	0	12	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4922	58.5313366354668	2.30796323707006	0.908801388174567	2.53956834474677	0.0110989357701193	0.0335378162178962	0	0	20	8	5	43	116	26	12	41	82	73	53	37	21	202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g2519	239.020471971204	-0.966311580338738	0.278389479595914	-3.47107793635504	0.000518373523992996	0.00255888775759838	517	512	488	259	522	417	267	437	185	51	97	176	214	19	158	188	sp	Q5RAA9	NPS3A_PONAB	34.862	218	111	5	106	684	36	247	6.94e-34	125	Q5RAA9	reviewed	NPS3A_PONAB	Protein NipSnap homolog 3A (NipSnap3A)	NIPSNAP3A	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	247		GO:0005739; GO:0005829
g4214	18.200772662537	3.79743630569049	1.28732762776857	2.9498600230253	0.00317917929465244	0.0117200192184744	434	8	0	0	4	0	4	4	16	3	0	121	160	0	18	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g10912	98.2527250517289	2.85721828987046	0.816485838197148	3.49940948906031	0.000466289881177089	0.00233654547016061	3720	41	0	12	6	21	53	6	40	353	103	566	5250	14	87	18	sp	Q8NEG2	CG057_HUMAN	43.59	117	53	4	25	360	19	127	2.01e-15	78.6	Q8NEG2	reviewed	CG057_HUMAN	Uncharacterized protein C7orf57	C7orf57	Homo sapiens (Human)	295		
g23722	804.508375185429	0.447825175189647	0.168922286868336	2.65107217935486	0.00802366922166679	0.0256493688913741	805	878	907	917	974	995	823	955	809	908	379	1161	946	257	690	709	sp	Q91398	CSK2B_DANRE	92.574	202	15	0	1	606	1	202	4.7e-131	370	Q91398	reviewed	CSK2B_DANRE	Casein kinase II subunit beta (CK II beta)	csnk2b ck2b	Danio rerio (Zebrafish) (Brachydanio rerio)	215	Wnt signaling pathway [GO:0016055]	GO:0005634; GO:0005737; GO:0005956; GO:0016055; GO:0019887; GO:0046872
g1190	1764.84364027965	0.459240002201331	0.17548228260083	2.61701634714866	0.00887020931650478	0.0279107223542373	1835	1996	2368	1815	2096	1795	1779	2279	1520	1265	1647	3392	2606	496	876	1638	sp	Q7TQK4	EXOS3_MOUSE	45.896	268	116	5	4	720	7	274	3.77e-73	227	Q7TQK4	reviewed	EXOS3_MOUSE	Exosome complex component RRP40 (EC 3.1.13.-) (Exosome component 3) (Ribosomal RNA-processing protein 40)	Exosc3 Rrp40	Mus musculus (Mouse)	274	CUT catabolic process [GO:0071034]; DNA deamination [GO:0045006]; exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000467]; isotype switching [GO:0045190]; nuclear polyadenylation-dependent rRNA catabolic process [GO:0071035]; nuclear-transcribed mRNA catabolic process [GO:0000956]; nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay [GO:0000288]; poly(A)-dependent snoRNA 3'-end processing [GO:0071051]; positive regulation of isotype switching [GO:0045830]; RNA catabolic process [GO:0006401]; RNA processing [GO:0006396]; TRAMP-dependent tRNA surveillance pathway [GO:0071038]; U4 snRNA 3'-end processing [GO:0034475]	GO:0000176; GO:0000177; GO:0000178; GO:0000288; GO:0000467; GO:0000791; GO:0000956; GO:0003723; GO:0004527; GO:0005634; GO:0005654; GO:0005730; GO:0005829; GO:0006396; GO:0006401; GO:0034475; GO:0045006; GO:0045190; GO:0045830; GO:0071034; GO:0071035; GO:0071038; GO:0071051; GO:0101019
g23729	237.810926105639	1.91825997535244	0.718103334230986	2.67128682448842	0.00755610502819969	0.0243854390025208	35	20	60	39	51	148	694	45	89	135	426	578	141	62	127	760	sp	Q15399	TLR1_HUMAN	30.405	148	92	4	1945	2376	640	780	3.74e-14	80.5	Q15399	reviewed	TLR1_HUMAN	Toll-like receptor 1 (Toll/interleukin-1 receptor-like protein) (TIL) (CD antigen CD281)	TLR1 KIAA0012	Homo sapiens (Human)	786	cellular response to triacyl bacterial lipopeptide [GO:0071727]; detection of triacyl bacterial lipopeptide [GO:0042495]; immune response [GO:0006955]; inflammatory response [GO:0006954]; innate immune response [GO:0045087]; macrophage activation [GO:0042116]; positive regulation of interleukin-6 production [GO:0032755]; positive regulation of interleukin-8 production [GO:0032757]; positive regulation of toll-like receptor 2 signaling pathway [GO:0034137]; positive regulation of tumor necrosis factor production [GO:0032760]; signal transduction [GO:0007165]; toll-like receptor signaling pathway [GO:0002224]	GO:0002224; GO:0004888; GO:0005794; GO:0005886; GO:0006954; GO:0006955; GO:0007165; GO:0016020; GO:0030670; GO:0032755; GO:0032757; GO:0032760; GO:0034137; GO:0035354; GO:0035663; GO:0038023; GO:0042116; GO:0042495; GO:0042802; GO:0043235; GO:0045087; GO:0045121; GO:0061809; GO:0071723; GO:0071727
g23728	330.854802404749	0.89001957934822	0.239866341184076	3.71048132453568	0.000206865557694916	0.00118278207973011	202	197	380	297	335	306	346	434	319	323	176	503	444	172	250	379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g18858	168.844083444574	-0.826917876341983	0.337408339137025	-2.45079264625455	0.0142542039805111	0.0411595750566356	317	356	269	216	254	334	298	281	211	19	86	172	94	13	887	89	sp	Q3ZBV9	DHR11_BOVIN	52.055	146	68	2	1	438	112	255	4.88e-47	155	Q3ZBV9	reviewed	DHR11_BOVIN	Dehydrogenase/reductase SDR family member 11 (17-beta-hydroxysteroid dehydrogenase) (3-beta-hydroxysteroid 3-dehydrogenase) (EC 1.1.1.270) (Estradiol 17-beta-dehydrogenase) (EC 1.1.1.62) (Short-chain dehydrogenase/reductase family 24C member 1)	DHRS11 SDR24C1	Bos taurus (Bovine)	255	estrogen biosynthetic process [GO:0006703]	GO:0000166; GO:0000253; GO:0004303; GO:0005576; GO:0006703
g18857	100.954767562976	-1.00109127592097	0.353959871636129	-2.82826206059338	0.00468014775304024	0.016291685697812	193	253	219	106	129	201	175	190	103	11	54	102	86	7	581	22	sp	Q71R50	DHR11_CHICK	56.79	81	34	1	22	264	1	80	5.23e-24	95.1	Q71R50	reviewed	DHR11_CHICK	Dehydrogenase/reductase SDR family member 11 (17-beta-hydroxysteroid dehydrogenase) (3-beta-hydroxysteroid 3-dehydrogenase) (EC 1.1.1.270) (Estradiol 17-beta-dehydrogenase) (EC 1.1.1.62) (Short-chain dehydrogenase/reductase family 24C member 1)	DHRS11 SDR24C1	Gallus gallus (Chicken)	255	estrogen biosynthetic process [GO:0006703]	GO:0000166; GO:0000253; GO:0004303; GO:0005576; GO:0006703; GO:0072555; GO:0072582
g16536	911.114339820577	-1.33343120293879	0.227311601095291	-5.86609392795491	4.46181103835412e-09	8.57495959736381e-08	1854	1470	2231	1244	2030	1674	1578	2024	231	221	357	1128	616	107	632	315	sp	Q5F364	MRP1_CHICK	46.714	1552	743	18	55	4584	15	1524	0	1372	Q5F364	reviewed	MRP1_CHICK	Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter)	ABCC1 MRP1 RCJMB04_32d20	Gallus gallus (Chicken)	1525	cyclic nucleotide transport [GO:0070729]; glutathione transmembrane transport [GO:0034775]; lipid transport [GO:0006869]; xenobiotic transport [GO:0042908]	GO:0005524; GO:0006869; GO:0008559; GO:0016323; GO:0016887; GO:0034634; GO:0034775; GO:0042908; GO:0070729
g22598	60.4252342577768	-1.81456444939638	0.516904974286986	-3.51044106685058	0.000447363961169437	0.00225934639397846	178	74	181	85	92	95	120	207	7	13	0	63	43	3	49	21	sp	P13264	GLSK_RAT	47.092	533	217	7	217	1635	122	649	1.68e-151	452	P13264	reviewed	GLSK_RAT	Glutaminase kidney isoform, mitochondrial (GLS) (EC 3.5.1.2) (K-glutaminase) (L-glutamine amidohydrolase) [Cleaved into: Glutaminase kidney isoform, mitochondrial 68 kDa chain; Glutaminase kidney isoform, mitochondrial 65 kDa chain]	Gls	Rattus norvegicus (Rat)	674	chemical synaptic transmission [GO:0007268]; glutamate biosynthetic process [GO:0006537]; glutamine catabolic process [GO:0006543]; intracellular glutamate homeostasis [GO:0090461]; protein homotetramerization [GO:0051289]; regulation of respiratory gaseous exchange by nervous system process [GO:0002087]; suckling behavior [GO:0001967]	GO:0001967; GO:0002087; GO:0004359; GO:0005739; GO:0005759; GO:0005829; GO:0006537; GO:0006543; GO:0007268; GO:0042802; GO:0045202; GO:0051289; GO:0090461
g18078	4893.97841317034	-2.38256449719362	0.674064637926953	-3.53462318468606	0.000408357043361106	0.00209197435062645	627	9486	2161	18772	10900	7433	16979	21450	1211	160	3590	1178	1239	150	295	1778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g18070	13.3910243284531	4.14536685350637	1.21716280630629	3.40576201641116	0.000659796667124561	0.00313643653883428	11	0	0	0	0	0	4	0	9	9	53	27	16	0	11	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23242	288.236271996107	-1.08551791152158	0.22873192505989	-4.74580848841875	2.07675135604402e-06	2.16406931078678e-05	632	541	659	351	603	458	420	579	188	63	103	301	296	29	221	100	sp	P25977	UBF1_RAT	40.506	158	93	1	103	573	22	179	2.36e-34	131	P25977	reviewed	UBF1_RAT	Nucleolar transcription factor 1 (Upstream-binding factor 1) (UBF-1)	Ubtf Tcfubf Ubf-1	Rattus norvegicus (Rat)	764	cellular response to leukemia inhibitory factor [GO:1990830]; positive regulation of transcription by RNA polymerase I [GO:0045943]; transcription by RNA polymerase I [GO:0006360]; transcription elongation by RNA polymerase I [GO:0006362]; transcription initiation at RNA polymerase I promoter [GO:0006361]	GO:0001164; GO:0001165; GO:0001181; GO:0001650; GO:0003682; GO:0005634; GO:0005730; GO:0006360; GO:0006361; GO:0006362; GO:0045943; GO:0097110; GO:1990830
g23243	1142.17733405296	-0.901548335491443	0.179902808048701	-5.0113077459435	5.40613772329292e-07	6.47425336675695e-06	2454	1999	2398	1657	2014	1505	1813	2144	622	378	530	1424	993	141	973	452	sp	P17480	UBF1_HUMAN	30.958	449	283	7	97	1377	204	647	1.53e-45	176	P17480	reviewed	UBF1_HUMAN	Nucleolar transcription factor 1 (Autoantigen NOR-90) (Upstream-binding factor 1) (UBF-1)	UBTF UBF UBF1	Homo sapiens (Human)	764	positive regulation of transcription by RNA polymerase I [GO:0045943]; transcription by RNA polymerase I [GO:0006360]; transcription initiation at RNA polymerase I promoter [GO:0006361]	GO:0001164; GO:0001165; GO:0001181; GO:0001650; GO:0003682; GO:0003723; GO:0005634; GO:0005654; GO:0005730; GO:0006360; GO:0006361; GO:0045943; GO:0097110
g20533	40.7916643611954	-1.11012572382956	0.457932809290855	-2.42421093511223	0.0153416915535646	0.0437746264997768	180	39	58	36	57	74	93	66	12	23	9	70	389	0	24	18	sp	H3BMG3	SMKR1_HUMAN	61.765	34	13	0	136	237	24	57	1.44e-08	50.1	H3BMG3	reviewed	SMKR1_HUMAN	Small lysine-rich protein 1	SMKR1	Homo sapiens (Human)	65		
g20536	293.988070019293	-0.873045759809655	0.25845343367281	-3.37796154379938	0.000730252922370402	0.00340166437496053	423	537	441	434	492	351	733	735	259	100	103	410	240	15	212	165	sp	O54879	HMGB3_MOUSE	30.233	172	103	6	166	645	14	180	2e-10	62.8	O54879	reviewed	HMGB3_MOUSE	High mobility group protein B3 (High mobility group protein 2a) (HMG-2a) (High mobility group protein 4) (HMG-4)	Hmgb3 Hmg2a Hmg4	Mus musculus (Mouse)	200	DNA geometric change [GO:0032392]; innate immune response [GO:0045087]; negative regulation of B cell differentiation [GO:0045578]; negative regulation of myeloid cell differentiation [GO:0045638]; regulation of transcription by RNA polymerase II [GO:0006357]	GO:0000400; GO:0003677; GO:0003723; GO:0005634; GO:0005694; GO:0005737; GO:0006357; GO:0008301; GO:0032392; GO:0045087; GO:0045578; GO:0045638
g9740	34.159086838159	1.71194575107	0.58361199218937	2.93336287461774	0.00335311736049852	0.0122551725013648	11	29	9	16	11	39	52	4	40	32	78	66	74	0	40	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g9747	331.913824435879	1.4704266303295	0.566626744119758	2.59505334965044	0.00945762376245916	0.0294177775470322	638	176	178	121	160	146	190	272	479	98	54	282	263	420	419	256	sp	Q3ZBK3	SPC25_BOVIN	33.333	144	91	2	304	720	81	224	2.28e-17	81.3	Q3ZBK3	reviewed	SPC25_BOVIN	Kinetochore protein Spc25	SPC25 SPBC25	Bos taurus (Bovine)	226	cell division [GO:0051301]; chromosome segregation [GO:0007059]; mitotic spindle organization [GO:0007052]	GO:0000776; GO:0005634; GO:0007052; GO:0007059; GO:0031262; GO:0051301
g19846	48.5202191448837	2.56396475862831	0.840510588379831	3.05048478160235	0.00228472258649579	0.00888826320164634	18	8	10	13	0	27	73	0	7	31	149	174	31	21	46	61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g21667	308.659721542519	-1.02323688472431	0.248030742999373	-4.12544377503596	3.70020574019469e-05	0.000270211838979633	530	541	680	377	608	596	570	578	221	164	171	317	304	28	166	44	sp	P56966	GGPPS_BOVIN	65.292	291	101	0	43	915	10	300	7.67e-146	415	P56966	reviewed	GGPPS_BOVIN	Geranylgeranyl pyrophosphate synthase (GGPP synthase) (GGPPSase) (EC 2.5.1.-) ((2E,6E)-farnesyl diphosphate synthase) (Dimethylallyltranstransferase) (EC 2.5.1.1) (Farnesyl diphosphate synthase) (Farnesyltranstransferase) (EC 2.5.1.29) (Geranylgeranyl diphosphate synthase) (Geranyltranstransferase) (EC 2.5.1.10)	GGPS1	Bos taurus (Bovine)	300	farnesyl diphosphate biosynthetic process [GO:0045337]; geranyl diphosphate biosynthetic process [GO:0033384]; geranylgeranyl diphosphate biosynthetic process [GO:0033386]; isoprenoid biosynthetic process [GO:0008299]; isoprenoid metabolic process [GO:0006720]	GO:0004161; GO:0004311; GO:0004337; GO:0004659; GO:0005737; GO:0006720; GO:0008299; GO:0030018; GO:0033384; GO:0033386; GO:0045337; GO:0046872; GO:0048471
g21664	217.466516227834	2.93879289049783	0.946544805627383	3.10475835166615	0.00190434536914225	0.00763473087082639	8418	78	0	9	23	11	19	189	282	879	28	209	10544	26	844	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g21661	27.4940825922349	-1.89722923643424	0.513468194540029	-3.6949303902529	0.000219947036234592	0.00124500884090815	49	78	92	54	48	49	50	50	0	6	4	25	32	0	16	6	sp	Q5XH39	MARH8_XENLA	71.196	184	51	1	244	789	44	227	1.04e-95	285	Q5XH39	reviewed	MARH8_XENLA	E3 ubiquitin-protein ligase MARCHF8 (EC 2.3.2.27) (Membrane-associated RING finger protein 8) (Membrane-associated RING-CH protein VIII) (MARCH-VIII) (RING-type E3 ubiquitin transferase MARCHF8)	marchf8 march8	Xenopus laevis (African clawed frog)	264	immune system process [GO:0002376]; protein ubiquitination [GO:0016567]	GO:0002376; GO:0004842; GO:0005764; GO:0005765; GO:0005768; GO:0008270; GO:0016567; GO:0031901
g3624	274.602501450024	-1.3437783090903	0.507369337384374	-2.64852092958129	0.00808448431572629	0.0258052236810776	434	444	513	825	377	366	622	556	108	80	48	280	202	0	160	247	sp	Q9WTN5	TPC1_RAT	27.042	551	350	12	259	1845	75	595	6.4e-29	123	Q9WTN5	reviewed	TPC1_RAT	Two pore calcium channel protein 1 (Voltage-dependent calcium channel protein TPC1)	Tpcn1 Tpc1	Rattus norvegicus (Rat)	817	endocytosis involved in viral entry into host cell [GO:0075509]; positive regulation of autophagy [GO:0010508]; sodium ion transmembrane transport [GO:0035725]	GO:0005248; GO:0005765; GO:0010008; GO:0010508; GO:0015280; GO:0016020; GO:0019905; GO:0022832; GO:0031901; GO:0034702; GO:0035725; GO:0036019; GO:0042802; GO:0042803; GO:0055038; GO:0072345; GO:0075509; GO:0080025; GO:0097682
g3622	185.679792492759	-1.56286107164904	0.640624193496951	-2.43959108555971	0.0147038953232748	0.042223816319759	53	743	162	19	163	168	1311	525	45	55	108	95	93	8	155	60	sp	Q0P5A0	KCNK1_BOVIN	37.402	254	142	4	76	837	37	273	5.46e-45	159	Q0P5A0	reviewed	KCNK1_BOVIN	Potassium channel subfamily K member 1	KCNK1	Bos taurus (Bovine)	336	potassium ion transmembrane transport [GO:0071805]; regulation of resting membrane potential [GO:0060075]; sodium ion transmembrane transport [GO:0035725]; stabilization of membrane potential [GO:0030322]	GO:0005267; GO:0005272; GO:0005886; GO:0015271; GO:0016020; GO:0016324; GO:0022841; GO:0030322; GO:0030425; GO:0034705; GO:0035725; GO:0043204; GO:0055037; GO:0060075; GO:0071805; GO:0097060
g8906	64.3115508778254	-1.41637905944202	0.375749876068907	-3.76947312467584	0.000163592522128635	0.000967407360140265	134	142	123	92	128	110	110	186	39	3	13	71	52	3	210	19	sp	Q90W95	PTPS_POERE	65.714	105	35	1	112	426	44	147	4.61e-47	152	Q90W95	reviewed	PTPS_POERE	6-pyruvoyl tetrahydrobiopterin synthase (PTP synthase) (PTPS) (EC 4.2.3.12)	pts	Poecilia reticulata (Guppy) (Acanthophacelus reticulatus)	147	tetrahydrobiopterin biosynthetic process [GO:0006729]	GO:0003874; GO:0006729; GO:0046872
g22928	53.0518921206071	2.60801534381821	0.763316940596707	3.416687361582	0.000633880286608773	0.00303421145394609	16	0	0	3	12	45	60	30	33	71	113	137	114	8	56	81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g2994	65.2168923256802	0.833722204688935	0.2974154924946	2.80322385930878	0.00505945380134997	0.0173609946280464	78	60	81	29	80	67	48	58	64	93	51	62	58	30	46	74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g17914	2.65601274613841	5.29170514557074	2.20114375797333	2.4040706684433	0.0162136386443162	0.0458616391559339	0	0	0	0	0	0	0	0	0	0	9	20	10	0	5	0	sp	Q8N2E2	VWDE_HUMAN	37.736	106	65	1	705	1019	1478	1583	7.94e-19	79.3	Q8N2E2	reviewed	VWDE_HUMAN	von Willebrand factor D and EGF domain-containing protein	VWDE	Homo sapiens (Human)	1590		GO:0005102; GO:0005576; GO:0009986
g1975	177.834243636231	-1.41927308911426	0.373748412499177	-3.79740232105302	0.000146220365739279	0.000879377133991658	383	465	294	253	436	433	220	287	92	31	122	70	115	5	72	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g1977	1426.71618454163	-1.36291835562933	0.39076443962819	-3.4878259570552	0.000486964950810198	0.00242625719476118	2562	3525	2309	1871	2965	4337	1950	2531	704	236	1172	547	651	81	423	1128	sp	O75936	BODG_HUMAN	36.772	378	223	6	106	1221	17	384	6.5e-85	267	O75936	reviewed	BODG_HUMAN	Gamma-butyrobetaine dioxygenase (EC 1.14.11.1) (Gamma-butyrobetaine hydroxylase) (Gamma-BBH) (Gamma-butyrobetaine,2-oxoglutarate dioxygenase)	BBOX1 BBH BBOX	Homo sapiens (Human)	387	carnitine biosynthetic process [GO:0045329]	GO:0005506; GO:0005739; GO:0005829; GO:0008270; GO:0008336; GO:0042802; GO:0045329; GO:0070062
