gene_id,uniprot_accession.x,gene_name.x,Entry.Name.x,Protein.names.x,Gene.Names.x,Gene.Ontology.biological.process.x,Gene.Ontology.IDs.x,PSC.56,PSC.52,PSC.54,PSC.61,PSC.64,PSC.73,PSC.76,PSC.81,PSC.59,PSC.57,PSC.69,PSC.67,PSC.71,PSC.75,PSC.78,PSC.83,PSC.0228,PSC.0187,PSC.0188,PSC.0174,PSC.0190,PSC.0231,PSC.0230,PSC.0219,PSC.0177,PSC.0186,PSC.0209,PSC.0203
g22664,P48147,PPCE_HUMAN,PPCE_HUMAN,Prolyl endopeptidase (PE) (EC 3.4.21.26) (Post-proline cleaving enzyme),PREP PEP,proteolysis [GO:0006508],GO:0004252; GO:0005634; GO:0005737; GO:0005829; GO:0006508; GO:0008236; GO:0016020; GO:0070012,681,788,812,491,1075,638,633,1120,1545,917,799,1433,1478,337,906,785,735,594,597,609,288,360,502,377,584,300,389,378
g14920,P0CT40,TF29_SCHPO,TF29_SCHPO,Transposon Tf2-9 polyprotein (Retrotransposable element Tf2 155 kDa protein),Tf2-9 SPBC9B6.02c,DNA integration [GO:0015074]; DNA recombination [GO:0006310]; proteolysis [GO:0006508],GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004519; GO:0005634; GO:0005737; GO:0006310; GO:0006508; GO:0015074; GO:0046872,8,32,19,42,30,27,43,49,18,0,5,6,4,4,3,0,3,0,8,5,0,0,10,27,17,40,29,10
g1886,Q3UVK0,ERMP1_MOUSE,ERMP1_MOUSE,Endoplasmic reticulum metallopeptidase 1 (EC 3.4.-.-) (Felix-ina),Ermp1 D19Wsu12e Fxna Kiaa1815,cellular response to oxidative stress [GO:0034599]; endoplasmic reticulum unfolded protein response [GO:0030968]; ovarian follicle development [GO:0001541]; proteolysis [GO:0006508],GO:0001541; GO:0005789; GO:0006508; GO:0008235; GO:0030968; GO:0034599; GO:0046872,1958,4261,4366,4314,3457,2660,5005,4431,361,417,278,1554,385,64,514,276,405,524,668,308,198,330,4938,1841,2537,2434,1638,1659
g1147,Q8C1A5,THOP1_MOUSE,THOP1_MOUSE,Thimet oligopeptidase (EC 3.4.24.15),Thop1,intracellular signal transduction [GO:0035556]; peptide catabolic process [GO:0043171]; peptide metabolic process [GO:0006518]; proteolysis [GO:0006508],GO:0004222; GO:0005758; GO:0006508; GO:0006518; GO:0008233; GO:0035556; GO:0042277; GO:0043171; GO:0046872,889,1258,371,590,517,273,434,589,1065,1368,921,1641,1906,354,3361,837,1479,789,813,450,296,395,420,218,281,202,112,282
g22260,P04813,CTR2_CANLF,CTR2_CANLF,Chymotrypsinogen 2 (EC 3.4.21.1) [Cleaved into: Chymotrypsin 2 chain A; Chymotrypsin 2 chain B; Chymotrypsin 2 chain C],CTRB1 CTRB,digestion [GO:0007586]; proteolysis [GO:0006508],GO:0004252; GO:0005576; GO:0006508; GO:0007586,3265,3209,5268,4572,6790,4967,5709,4396,21908,6607,13484,10672,44497,30578,3710,55443,52047,15092,8110,1534,39414,13551,4977,4646,1588,3642,9007,1688
g6596,Q8CF97,VCIP1_RAT,VCIP1_RAT,Deubiquitinating protein VCPIP1 (EC 3.4.19.12) (Valosin-containing protein p97/p47 complex-interacting protein 1) (Valosin-containing protein p97/p47 complex-interacting protein p135) (VCP/p47 complex-interacting 135-kDa protein),Vcpip1 Vcip135,DNA damage response [GO:0006974]; endoplasmic reticulum membrane fusion [GO:0016320]; Golgi organization [GO:0007030]; Golgi reassembly [GO:0090168]; protein deubiquitination [GO:0016579]; protein K11-linked deubiquitination [GO:0035871]; protein K48-linked deubiquitination [GO:0071108]; protein ubiquitination [GO:0016567]; protein-DNA covalent cross-linking repair [GO:0106300]; proteolysis [GO:0006508]; regulation of protein localization to chromatin [GO:1905634],GO:0004843; GO:0005634; GO:0005783; GO:0005795; GO:0006508; GO:0006974; GO:0007030; GO:0016320; GO:0016567; GO:0016579; GO:0035871; GO:0045202; GO:0071108; GO:0090168; GO:0106300; GO:1905634,798,754,806,776,904,803,1007,1067,654,1084,388,1304,962,552,500,1388,934,640,609,731,1024,896,776,576,383,669,566,497
g19685,Q99542,MMP19_HUMAN,MMP19_HUMAN,Matrix metalloproteinase-19 (MMP-19) (EC 3.4.24.-) (Matrix metalloproteinase RASI) (Matrix metalloproteinase-18) (MMP-18),MMP19 MMP18 RASI,angiogenesis [GO:0001525]; cell differentiation [GO:0030154]; collagen catabolic process [GO:0030574]; extracellular matrix disassembly [GO:0022617]; extracellular matrix organization [GO:0030198]; proteolysis [GO:0006508],GO:0001525; GO:0004222; GO:0004252; GO:0005576; GO:0005615; GO:0006508; GO:0008270; GO:0022617; GO:0030154; GO:0030198; GO:0030574; GO:0031012,9,206,26,0,0,78,269,66,152,191,1773,1416,627,58,962,502,477,188,631,13,4,96,64,0,24,11,26,150
g782,P17945,HGF_RAT,HGF_RAT,Hepatocyte growth factor (Hepatopoietin-A) (Scatter factor) (SF) [Cleaved into: Hepatocyte growth factor alpha chain; Hepatocyte growth factor beta chain],Hgf,animal organ regeneration [GO:0031100]; cell chemotaxis [GO:0060326]; cell morphogenesis [GO:0000902]; cellular response to hepatocyte growth factor stimulus [GO:0035729]; epithelial cell proliferation [GO:0050673]; hepatocyte growth factor receptor signaling pathway [GO:0048012]; liver development [GO:0001889]; myoblast proliferation [GO:0051450]; negative regulation of apoptotic process [GO:0043066]; negative regulation of extrinsic apoptotic signaling pathway via death domain receptors [GO:1902042]; negative regulation of hydrogen peroxide-mediated programmed cell death [GO:1901299]; negative regulation of inflammatory response [GO:0050728]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of peptidyl-serine phosphorylation [GO:0033137]; negative regulation of release of cytochrome c from mitochondria [GO:0090201]; positive regulation of angiogenesis [GO:0045766]; positive regulation of cell migration [GO:0030335]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of DNA biosynthetic process [GO:2000573]; positive regulation of interleukin-10 production [GO:0032733]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of myelination [GO:0031643]; positive regulation of neuron projection regeneration [GO:0070572]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; positive regulation of protein phosphorylation [GO:0001934]; proteolysis [GO:0006508]; regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling [GO:0060665]; regulation of p38MAPK cascade [GO:1900744]; skeletal muscle cell proliferation [GO:0014856],GO:0000902; GO:0001889; GO:0001934; GO:0005102; GO:0005615; GO:0006508; GO:0008083; GO:0008284; GO:0014856; GO:0030335; GO:0031100; GO:0031643; GO:0032715; GO:0032733; GO:0033137; GO:0035729; GO:0042056; GO:0042802; GO:0043066; GO:0043410; GO:0044877; GO:0045766; GO:0048012; GO:0050673; GO:0050728; GO:0051450; GO:0051897; GO:0060326; GO:0060665; GO:0070572; GO:0090201; GO:1900744; GO:1901299; GO:1902042; GO:2000573,7,4,7,9,0,28,0,0,21,36,166,0,0,10,66,0,2438,9116,21,0,18,9,0,220,23,11,0,0
g6415,P70627,FOLH1_RAT,FOLH1_RAT,Glutamate carboxypeptidase 2 (EC 3.4.17.21) (Folate hydrolase 1) (Folylpoly-gamma-glutamate carboxypeptidase) (FGCP) (Glutamate carboxypeptidase II) (GCPII) (Membrane glutamate carboxypeptidase) (mGCP) (N-acetylated-alpha-linked acidic dipeptidase I) (NAALADase I) (Prostate-specific membrane antigen homolog) (Pteroylpoly-gamma-glutamate carboxypeptidase),Folh1 Naalad1,folic acid-containing compound metabolic process [GO:0006760]; positive regulation of apoptotic process [GO:0043065]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508],GO:0004180; GO:0004181; GO:0005886; GO:0006508; GO:0006760; GO:0008233; GO:0009986; GO:0016020; GO:0016805; GO:0030163; GO:0043065; GO:0046872; GO:1904492; GO:1904493,311,269,176,160,261,287,917,330,492,460,4405,1636,14826,196,444,576,1669,2983,485,52,59,1189,292,137,147,47,170,289
g18232,Q9JLG8,CAN15_MOUSE,CAN15_MOUSE,Calpain-15 (EC 3.4.22.-) (Small optic lobes homolog),Capn15 Solh,proteolysis [GO:0006508],GO:0004198; GO:0005737; GO:0006508; GO:0046872,221,295,348,317,385,350,288,591,1013,888,336,1435,493,202,113,668,457,411,356,180,602,1248,313,149,116,150,345,200
g12190,P56399,UBP5_MOUSE,UBP5_MOUSE,Ubiquitin carboxyl-terminal hydrolase 5 (EC 3.4.19.12) (Deubiquitinating enzyme 5) (Isopeptidase T) (Ubiquitin thioesterase 5) (Ubiquitin-specific-processing protease 5),Usp5 Isot,negative regulation of ubiquitin-dependent protein catabolic process [GO:2000059]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; protein deubiquitination [GO:0016579]; proteolysis [GO:0006508]; regulation protein catabolic process at presynapse [GO:0140251],GO:0004843; GO:0005634; GO:0005829; GO:0006508; GO:0008270; GO:0016579; GO:0032436; GO:0043130; GO:0098793; GO:0140251; GO:2000059,1891,1521,1413,1164,1806,1227,1388,1545,1458,1216,998,2207,2081,348,947,1385,1155,1206,704,1410,687,642,920,780,1016,562,947,600
g13659,Q5XJY4,PARL_MOUSE,PARL_MOUSE,"Presenilin-associated rhomboid-like protein, mitochondrial (EC 3.4.21.105) (Mitochondrial intramembrane-cleaving protease PARL) [Cleaved into: P-beta (Pbeta)]",Parl Psarl,membrane protein proteolysis [GO:0033619]; mitochondrial fusion [GO:0008053]; negative regulation of intrinsic apoptotic signaling pathway [GO:2001243]; negative regulation of release of cytochrome c from mitochondria [GO:0090201]; protein processing [GO:0016485]; proteolysis [GO:0006508]; regulation of mitophagy [GO:1901524]; regulation of protein targeting to mitochondrion [GO:1903214]; regulation of proteolysis [GO:0030162]; regulation of reactive oxygen species metabolic process [GO:2000377]; signal peptide processing [GO:0006465],GO:0004175; GO:0004252; GO:0005634; GO:0005739; GO:0005743; GO:0006465; GO:0006508; GO:0008053; GO:0016485; GO:0030162; GO:0033619; GO:0090201; GO:1901524; GO:1903214; GO:2000377; GO:2001243,267,123,124,86,165,116,136,134,124,100,44,238,169,237,151,688,183,122,98,266,134,82,118,102,69,107,74,37
g10615,Q19AZ8,THRB_PIG,THRB_PIG,Prothrombin (EC 3.4.21.5) (Coagulation factor II) [Cleaved into: Activation peptide fragment 1; Activation peptide fragment 2; Thrombin light chain; Thrombin heavy chain],F2,acute-phase response [GO:0006953]; platelet activation [GO:0030168]; positive regulation of blood coagulation [GO:0030194]; proteolysis [GO:0006508],GO:0004252; GO:0005509; GO:0005615; GO:0006508; GO:0006953; GO:0030168; GO:0030194; GO:0062023,1193,2028,2295,1793,1490,1853,1814,2287,237,317,533,704,484,119,300,426,229,287,341,374,216,350,957,598,624,1176,724,805
g17537,F1NV61,CASP7_CHICK,CASP7_CHICK,Caspase-7 (CASP-7) (EC 3.4.22.60) [Cleaved into: Caspase-7 subunit p20; Caspase-7 subunit p11],CASP7,defense response to bacterium [GO:0042742]; execution phase of apoptosis [GO:0097194]; lymphocyte apoptotic process [GO:0070227]; positive regulation of neuron apoptotic process [GO:0043525]; positive regulation of plasma membrane repair [GO:1905686]; proteolysis [GO:0006508],GO:0003723; GO:0004190; GO:0005615; GO:0005634; GO:0005737; GO:0005829; GO:0006508; GO:0042742; GO:0043525; GO:0070227; GO:0097153; GO:0097194; GO:0097200; GO:1905686,66,17,32,21,114,744,64,55,4833,4832,12509,5305,7950,2757,1783,9548,5559,11793,5636,626,4794,9398,36,134,79,29,425,71
g12017,P20231,TRYB2_HUMAN,TRYB2_HUMAN,Tryptase beta-2 (Tryptase-2) (EC 3.4.21.59) (Tryptase II),TPSB2 TPS2,proteolysis [GO:0006508],GO:0004252; GO:0005615; GO:0006508; GO:0008236; GO:0062023,3656,23,36,37,54,4846,34,126,8978,92,227,1710,594,1261,1325,23275,2238,24753,96413,154,811,110037,110,1338,5929,863,4671,2138
g13001,Q61824,ADA12_MOUSE,ADA12_MOUSE,Disintegrin and metalloproteinase domain-containing protein 12 (ADAM 12) (EC 3.4.24.-) (Meltrin-alpha),Adam12 Mltna,cell adhesion [GO:0007155]; proteolysis [GO:0006508],GO:0004222; GO:0005654; GO:0005886; GO:0006508; GO:0007155; GO:0017124; GO:0046872,2003,3844,3748,3715,7585,5384,3916,5767,23734,35160,8311,18222,12553,5604,3617,14682,14436,5083,9601,3610,13412,19361,3171,2173,4080,1829,4104,2240
g16695,O77656,MMP13_BOVIN,MMP13_BOVIN,Collagenase 3 (EC 3.4.24.-) (Matrix metalloproteinase-13) (MMP-13),MMP13,bone morphogenesis [GO:0060349]; collagen catabolic process [GO:0030574]; extracellular matrix disassembly [GO:0022617]; extracellular matrix organization [GO:0030198]; proteolysis [GO:0006508],GO:0004175; GO:0004222; GO:0005509; GO:0005518; GO:0005615; GO:0006508; GO:0008270; GO:0022617; GO:0030198; GO:0030574; GO:0031012; GO:0060349,3950,1253,2141,2128,4234,4849,2528,2142,755107,723419,497272,396114,480680,324584,92264,494313,443511,191989,129620,24617,371299,512007,1950,1135,4183,786,1985,3026
g16696,O77656,MMP13_BOVIN,MMP13_BOVIN,Collagenase 3 (EC 3.4.24.-) (Matrix metalloproteinase-13) (MMP-13),MMP13,bone morphogenesis [GO:0060349]; collagen catabolic process [GO:0030574]; extracellular matrix disassembly [GO:0022617]; extracellular matrix organization [GO:0030198]; proteolysis [GO:0006508],GO:0004175; GO:0004222; GO:0005509; GO:0005518; GO:0005615; GO:0006508; GO:0008270; GO:0022617; GO:0030198; GO:0030574; GO:0031012; GO:0060349,13992,3730,10913,14349,35131,31824,13712,9010,281805,300726,112720,110814,125065,179942,41056,309407,236222,60456,63442,67813,295566,273567,40045,37723,30964,39713,48471,49917
g16692,O35548,MMP16_RAT,MMP16_RAT,Matrix metalloproteinase-16 (MMP-16) (EC 3.4.24.-) (Membrane-type matrix metalloproteinase 3) (MT-MMP 3) (MTMMP3) (Membrane-type-3 matrix metalloproteinase) (MT3-MMP) (MT3MMP),Mmp16,bone development [GO:0060348]; chondrocyte proliferation [GO:0035988]; collagen catabolic process [GO:0030574]; craniofacial suture morphogenesis [GO:0097094]; embryonic cranial skeleton morphogenesis [GO:0048701]; endochondral ossification [GO:0001958]; extracellular matrix organization [GO:0030198]; ossification [GO:0001503]; protein processing [GO:0016485]; proteolysis [GO:0006508]; response to odorant [GO:1990834]; skeletal system development [GO:0001501],GO:0001501; GO:0001503; GO:0001958; GO:0004222; GO:0005615; GO:0005886; GO:0006508; GO:0008270; GO:0016485; GO:0030198; GO:0030574; GO:0031012; GO:0035988; GO:0048701; GO:0060348; GO:0070006; GO:0097094; GO:1990834,274,275,264,171,429,697,954,831,2458,2897,171,1583,956,1032,233,1077,575,149,371,218,894,2231,402,611,291,174,200,395
g21915,Q8BL06,UBP54_MOUSE,UBP54_MOUSE,Ubiquitin carboxyl-terminal hydrolase 54 (EC 3.4.19.12) (Ubiquitin-specific peptidase 54),Usp54,protein deubiquitination [GO:0016579]; proteolysis [GO:0006508],GO:0004843; GO:0006508; GO:0016579,1180,953,1018,1118,868,1125,1308,1343,787,1030,1096,1766,1611,569,752,2304,758,861,611,321,741,668,556,391,410,621,334,515
g2193,P80146,SEPR_THESR,SEPR_THESR,Extracellular serine proteinase (EC 3.4.21.-),,proteolysis [GO:0006508],GO:0004252; GO:0005615; GO:0006508,419,59,10,11,8,642,28,76,1067,13,14,193,54,165,157,2869,220,1632,9889,8,79,8597,0,122,651,54,363,267
g22259,P80646,CTRB_GADMO,CTRB_GADMO,Chymotrypsin B (EC 3.4.21.1) [Cleaved into: Chymotrypsin B chain A; Chymotrypsin B chain B],,digestion [GO:0007586]; proteolysis [GO:0006508],GO:0004252; GO:0005576; GO:0006508; GO:0007586,7,66,32,0,23,28,19,21,672,209,390,610,3502,82,274,298,5931,1478,301,10,214,265,141,34,5,11,0,7
g3166,Q5G266,NETR_TRAPH,NETR_TRAPH,Neurotrypsin (EC 3.4.21.-) (Serine protease 12),PRSS12,exocytosis [GO:0006887]; proteolysis [GO:0006508],GO:0004252; GO:0005886; GO:0006508; GO:0006887; GO:0030424; GO:0030425; GO:0043083; GO:0043195,318,202,367,526,299,411,263,645,59,33,29,102,73,14,42,31,70,13,40,17,9,28,396,387,293,339,228,158
g16613,O05218,YWRD_BACSU,YWRD_BACSU,Glutathione hydrolase-like YwrD proenzyme (EC 2.3.2.2) (Putative gamma-glutamyltransferase YwrD) (EC 3.4.19.13) [Cleaved into: Glutathione hydrolase-like YwrD large chain; Glutathione hydrolase-like YwrD small chain],ywrD BSU36100,glutathione catabolic process [GO:0006751]; proteolysis [GO:0006508],GO:0006508; GO:0006751; GO:0036374; GO:0103068,934,2087,1929,1350,729,1376,1916,1411,118,59,116,532,202,23,331,68,18,93,42,44,18,23,772,717,316,641,615,342
g24127,P37892,CBPE_LOPAM,CBPE_LOPAM,Carboxypeptidase E (CPE) (EC 3.4.17.10) (Carboxypeptidase H) (CPH) (Enkephalin convertase) (Prohormone-processing carboxypeptidase),cpe,proteolysis [GO:0006508],GO:0004181; GO:0005576; GO:0006508; GO:0008270; GO:0030658,30,38,87,13,32,24,158,27,697,299,291,368,543,1220,149,2331,1731,203,241,37,457,394,50,32,29,17,55,140
g21337,P19221,THRB_MOUSE,THRB_MOUSE,Prothrombin (EC 3.4.21.5) (Coagulation factor II) [Cleaved into: Activation peptide fragment 1; Activation peptide fragment 2; Thrombin light chain; Thrombin heavy chain],F2 Cf2,acute-phase response [GO:0006953]; antimicrobial humoral immune response mediated by antimicrobial peptide [GO:0061844]; cell surface receptor signaling pathway [GO:0007166]; cytolysis by host of symbiont cells [GO:0051838]; fibrinolysis [GO:0042730]; G protein-coupled receptor signaling pathway [GO:0007186]; ligand-gated ion channel signaling pathway [GO:1990806]; negative regulation of astrocyte differentiation [GO:0048712]; negative regulation of cytokine production involved in inflammatory response [GO:1900016]; negative regulation of proteolysis [GO:0045861]; neutrophil-mediated killing of gram-negative bacterium [GO:0070945]; platelet activation [GO:0030168]; positive regulation of blood coagulation [GO:0030194]; positive regulation of cell growth [GO:0030307]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of collagen biosynthetic process [GO:0032967]; positive regulation of insulin secretion [GO:0032024]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; positive regulation of phospholipase C-activating G protein-coupled receptor signaling pathway [GO:1900738]; positive regulation of protein localization to nucleus [GO:1900182]; positive regulation of protein phosphorylation [GO:0001934]; positive regulation of reactive oxygen species metabolic process [GO:2000379]; positive regulation of release of sequestered calcium ion into cytosol [GO:0051281]; proteolysis [GO:0006508]; regulation of cell shape [GO:0008360]; regulation of cytosolic calcium ion concentration [GO:0051480]; regulation of gene expression [GO:0010468]; thrombin-activated receptor signaling pathway [GO:0070493],GO:0001530; GO:0001934; GO:0004175; GO:0004252; GO:0005102; GO:0005509; GO:0005615; GO:0006508; GO:0006953; GO:0007166; GO:0007186; GO:0008201; GO:0008233; GO:0008284; GO:0008360; GO:0009897; GO:0010468; GO:0030168; GO:0030194; GO:0030307; GO:0032024; GO:0032967; GO:0042730; GO:0045861; GO:0048712; GO:0051281; GO:0051480; GO:0051838; GO:0051897; GO:0061844; GO:0062023; GO:0070053; GO:0070493; GO:0070945; GO:1900016; GO:1900182; GO:1900738; GO:1990806; GO:2000379,120,144,183,54,214,339,257,213,8557,7949,663,11675,5777,4174,2156,12029,19133,3976,5142,1233,9901,15463,225,100,165,86,70,213
g10298,Q15485,FCN2_HUMAN,FCN2_HUMAN,Ficolin-2 (37 kDa elastin-binding protein) (Collagen/fibrinogen domain-containing protein 2) (EBP-37) (Ficolin-B) (Ficolin-beta) (Hucolin) (L-ficolin) (Serum lectin p35),FCN2 FCNL,"cell surface pattern recognition receptor signaling pathway [GO:0002752]; complement activation, lectin pathway [GO:0001867]; defense response to Gram-negative bacterium [GO:0050829]; defense response to Gram-positive bacterium [GO:0050830]; opsonization [GO:0008228]; positive regulation of opsonization [GO:1903028]; proteolysis [GO:0006508]; recognition of apoptotic cell [GO:0043654]",GO:0001867; GO:0002752; GO:0003823; GO:0005102; GO:0005576; GO:0005581; GO:0005615; GO:0006508; GO:0008228; GO:0009897; GO:0043394; GO:0043654; GO:0046872; GO:0048306; GO:0050829; GO:0050830; GO:0062023; GO:0070062; GO:0072562; GO:0097367; GO:1903028; GO:1905370; GO:2001065,3,0,3,3,6,0,0,0,176,416,224,141,221,238,49,231,390,122,77,144,137,207,6,0,9,0,0,0
g14507,Q9JJ22,ERAP1_RAT,ERAP1_RAT,Endoplasmic reticulum aminopeptidase 1 (EC 3.4.11.-) (ARTS-1) (Adipocyte-derived leucine aminopeptidase) (A-LAP) (Aminopeptidase PILS) (Puromycin-insensitive leucyl-specific aminopeptidase) (PILS-AP),Erap1 Appils Arts1,adaptive immune response [GO:0002250]; antigen processing and presentation [GO:0019882]; membrane protein ectodomain proteolysis [GO:0006509]; peptide catabolic process [GO:0043171]; positive regulation of angiogenesis [GO:0045766]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508],GO:0002250; GO:0004175; GO:0004177; GO:0005138; GO:0005164; GO:0005576; GO:0005615; GO:0005737; GO:0005788; GO:0005789; GO:0006508; GO:0006509; GO:0008233; GO:0008235; GO:0008270; GO:0016020; GO:0019882; GO:0030163; GO:0042277; GO:0043171; GO:0045766; GO:0070006,738,990,1372,1534,979,891,1350,1537,175,276,420,1003,412,70,417,175,199,338,246,295,98,101,704,615,427,790,876,545
g5494,P15684,AMPN_RAT,AMPN_RAT,Aminopeptidase N (AP-N) (rAPN) (EC 3.4.11.2) (Alanyl aminopeptidase) (Aminopeptidase M) (AP-M) (Kidney Zn peptidase) (KZP) (Microsomal aminopeptidase) (CD antigen CD13),Anpep,angiogenesis [GO:0001525]; cell differentiation [GO:0030154]; metanephric proximal tubule development [GO:0072237]; peptide catabolic process [GO:0043171]; protein processing [GO:0016485]; proteolysis [GO:0006508],GO:0001525; GO:0004177; GO:0005615; GO:0005737; GO:0005793; GO:0005886; GO:0006508; GO:0008270; GO:0009897; GO:0016485; GO:0030154; GO:0031526; GO:0042277; GO:0043171; GO:0070006; GO:0070062; GO:0072237,0,0,0,2,0,7,0,5,16,0,0,26,7,0,26,40,51,44,21,15,2,178,0,13,11,0,0,18
g18939,P10394,POL4_DROME,POL4_DROME,Retrovirus-related Pol polyprotein from transposon 412 [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease],POL ORF3,DNA integration [GO:0015074]; proteolysis [GO:0006508],GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575,53,35,173,186,15,77,188,293,0,16,5,12,0,2,6,10,0,17,0,4,3,3,254,8,136,58,11,269
