gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.biological.process	Gene.Ontology.IDs
g1407	84.4416150234637	-5.17674728941709	1.16113875935086	-4.45833648022498	8.25981719650701e-06	0.00339109208958378	54	85	57	0	0	6	216	173	47	153	246	154	sp	Q7SYS9	HNMTB_XENLA	28.125	288	193	7	4	852	3	281	3.44e-32	124	Q7SYS9	reviewed	HNMTB_XENLA	Histamine N-methyltransferase B (HMT B) (EC 2.1.1.8)	hnmt-b	Xenopus laevis (African clawed frog)	293	histamine catabolic process [GO:0001695]; methylation [GO:0032259]	GO:0001695; GO:0005737; GO:0032259; GO:0046539
g10714	36.9922801712124	-7.96455735139492	2.13529726128875	-3.72995249691274	0.000191515874305385	0.0326542892249218	67	67	232	0	0	0	50	12	17	8	0	27	sp	A2ASS6	TITIN_MOUSE	25.405	555	314	10	4693	6306	7628	8099	1.37e-37	160	A2ASS6	reviewed	TITIN_MOUSE	Titin (EC 2.7.11.1) (Connectin)	Ttn	Mus musculus (Mouse)	35213	adult heart development [GO:0007512]; cardiac muscle tissue development [GO:0048738]; cardiac muscle tissue morphogenesis [GO:0055008]; cardiac myofibril assembly [GO:0055003]; detection of muscle stretch [GO:0035995]; forward locomotion [GO:0043056]; heart development [GO:0007507]; heart growth [GO:0060419]; heart morphogenesis [GO:0003007]; in utero embryonic development [GO:0001701]; muscle contraction [GO:0006936]; regulation of relaxation of cardiac muscle [GO:1901897]; sarcomere organization [GO:0045214]; somitogenesis [GO:0001756]; striated muscle cell development [GO:0055002]; ventricular system development [GO:0021591]	GO:0001701; GO:0001756; GO:0003007; GO:0004674; GO:0004713; GO:0005200; GO:0005516; GO:0005524; GO:0005634; GO:0005859; GO:0006936; GO:0007507; GO:0007512; GO:0008307; GO:0021591; GO:0030017; GO:0030018; GO:0030506; GO:0031430; GO:0031672; GO:0031674; GO:0035995; GO:0043056; GO:0045214; GO:0046872; GO:0048738; GO:0055002; GO:0055003; GO:0055008; GO:0060419; GO:0106310; GO:1901897
g10715	320.388707524936	-6.72037748553161	1.5888116452447	-4.22981383957352	2.3388477785394e-05	0.00798167603117057	428	3001	156	37	20	56	15	15	10	3	36	118	sp	O75936	BODG_HUMAN	36.137	321	197	3	1180	2130	67	383	1.69e-68	233	O75936	reviewed	BODG_HUMAN	Gamma-butyrobetaine dioxygenase (EC 1.14.11.1) (Gamma-butyrobetaine hydroxylase) (Gamma-BBH) (Gamma-butyrobetaine,2-oxoglutarate dioxygenase)	BBOX1 BBH BBOX	Homo sapiens (Human)	387	carnitine biosynthetic process [GO:0045329]	GO:0005506; GO:0005739; GO:0005829; GO:0008270; GO:0008336; GO:0042802; GO:0045329; GO:0070062
g23054	487.821865552989	24.0196132224146	4.78625557031116	5.01845604973682	5.20884064875562e-07	0.000602593224461568	0	0	0	263	0	0	3039	1209	826	1576	0	790	sp	O43909	EXTL3_HUMAN	40.476	210	122	3	286	915	135	341	2.98e-46	170	O43909	reviewed	EXTL3_HUMAN	Exostosin-like 3 (EC 2.4.1.223) (EXT-related protein 1) (Glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase) (Hereditary multiple exostoses gene isolog) (Multiple exostosis-like protein 3) (Putative tumor suppressor protein EXTL3)	EXTL3 EXTL1L EXTR1 KIAA0519	Homo sapiens (Human)	919	heparan sulfate proteoglycan biosynthetic process [GO:0015012]; negative regulation of cytokine production involved in inflammatory response [GO:1900016]; negative regulation of inflammatory response [GO:0050728]; negative regulation of inflammatory response to wounding [GO:0106015]; negative regulation of keratinocyte differentiation [GO:0045617]; positive regulation of cell growth [GO:0030307]; positive regulation of detection of glucose [GO:2000972]; positive regulation of keratinocyte proliferation [GO:0010838]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; protein glycosylation [GO:0006486]	GO:0000287; GO:0001888; GO:0005634; GO:0005783; GO:0005789; GO:0005794; GO:0005886; GO:0006486; GO:0010838; GO:0015012; GO:0016500; GO:0016757; GO:0030307; GO:0045617; GO:0050728; GO:0051897; GO:0106015; GO:1900016; GO:2000972
g3165	174.357454428291	2.58051144321149	0.685832685344583	3.76259618177131	0.000168158604585118	0.0302360019986273	31	12	27	113	46	49	429	327	515	373	254	208	sp	Q9UGM3	DMBT1_HUMAN	34.729	406	219	9	4	1143	459	844	2.25e-55	204	Q9UGM3	reviewed	DMBT1_HUMAN	Scavenger receptor cysteine-rich domain-containing protein DMBT1 (Deleted in malignant brain tumors 1 protein) (Glycoprotein 340) (Gp-340) (Hensin) (Salivary agglutinin) (SAG) (Surfactant pulmonary-associated D-binding protein)	DMBT1 GP340	Homo sapiens (Human)	2413	defense response [GO:0006952]; defense response to Gram-negative bacterium [GO:0050829]; defense response to Gram-positive bacterium [GO:0050830]; defense response to virus [GO:0051607]; epithelial cell differentiation [GO:0030855]; induction of bacterial agglutination [GO:0043152]; innate immune response [GO:0045087]; protein transport [GO:0015031]	GO:0005044; GO:0005576; GO:0005615; GO:0005737; GO:0006952; GO:0015031; GO:0030670; GO:0030855; GO:0031012; GO:0035375; GO:0038187; GO:0042589; GO:0043152; GO:0045087; GO:0048306; GO:0050829; GO:0050830; GO:0051607; GO:0070062
g18618	34.0378683834834	-8.0049364772723	1.35172357857381	-5.92202178326891	3.18007487245831e-09	1.06354424034496e-05	39	46	49	0	0	0	55	58	28	60	63	69	sp	Q96M20	CNBD2_HUMAN	23.349	424	268	13	703	1896	70	462	1.04e-19	97.1	Q96M20	reviewed	CNBD2_HUMAN	Cyclic nucleotide-binding domain-containing protein 2	CNBD2 C20orf152	Homo sapiens (Human)	576	spermatogenesis [GO:0007283]	GO:0005829; GO:0007283; GO:0030552
g6443	1811.76500491391	1.05412693377018	0.239228955852909	4.40635177297816	1.05126188494167e-05	0.00408818633488247	1703	1347	1624	2089	1153	1621	3628	2112	2210	1881	1564	1537	sp	Q9Y2A7	NCKP1_HUMAN	58.452	1124	452	8	16	3372	9	1122	0	1361	Q9Y2A7	reviewed	NCKP1_HUMAN	Nck-associated protein 1 (NAP 1) (Membrane-associated protein HEM-2) (p125Nap1)	NCKAP1 HEM2 KIAA0587 NAP1	Homo sapiens (Human)	1128	apoptotic process [GO:0006915]; cell migration [GO:0016477]; cell morphogenesis [GO:0000902]; cell projection assembly [GO:0030031]; central nervous system development [GO:0007417]; cortical actin cytoskeleton organization [GO:0030866]; neuron projection morphogenesis [GO:0048812]; positive regulation of actin filament polymerization [GO:0030838]; positive regulation of Arp2/3 complex-mediated actin nucleation [GO:2000601]; positive regulation of lamellipodium assembly [GO:0010592]; Rac protein signal transduction [GO:0016601]	GO:0000902; GO:0001726; GO:0005829; GO:0005925; GO:0006915; GO:0007417; GO:0010592; GO:0016477; GO:0016601; GO:0030027; GO:0030031; GO:0030838; GO:0030866; GO:0031209; GO:0031258; GO:0031941; GO:0048812; GO:0070062; GO:2000601
g4618	2221.2909560724	1.86676272147018	0.516667239795674	3.61308513039926	0.000302575307868226	0.0410660443964731	1076	1225	1637	3186	1804	1496	5589	3047	2391	2856	1629	1752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g12303	26062.6635567295	2.97565194715154	0.772143326822968	3.85375595926607	0.00011631953919401	0.0223574176368073	45962	19087	30720	21930	55160	65140	1150	887	1022	181	306	310	sp	A0A1B4XBH3	SDNO_SORAA	36.96	671	376	13	40	2004	2	641	4.78e-128	421	A0A1B4XBH3	reviewed	SDNO_SORAA	Highly reducing polyketide synthase sdnO (EC 2.3.1.-) (Sordarin/hypoxysordarin biosynthesis cluster protein O)	sdnO	Sordaria araneosa (Pleurage araneosa)	3084	antibiotic biosynthetic process [GO:0017000]; fatty acid biosynthetic process [GO:0006633]; secondary metabolite biosynthetic process [GO:0044550]	GO:0004312; GO:0006633; GO:0016491; GO:0017000; GO:0031177; GO:0044550
g13776	178.048266742939	5.07978387968192	1.3645111942604	3.72278651948716	0.00019703611304854	0.0326542892249218	87	105	123	24	239	320	1113	152	78	38	34	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g2531	22.7764436425411	-6.04610141170929	1.56308205344935	-3.86806399470007	0.000109702877820842	0.0219588320066609	24	40	8	0	3	0	17	24	5	47	54	81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4278	36.5157529638454	16.6679158052301	4.16212311006648	4.00466669640724	6.21049841143548e-05	0.0152723462405918	48	193	14	0	0	139	0	15	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g20513	80.0178118048675	6.4830264762389	0.979239281560208	6.62047223627466	3.58053162990477e-11	2.99368249576338e-07	54	25	27	193	171	46	97	81	95	8	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g10621	120.056266661491	-3.33281324579944	0.747783609222581	-4.45692203559308	8.3144824586135e-06	0.00339109208958378	419	197	166	10	15	25	186	149	83	85	131	127	sp	P08594	AQL1_THEAQ	43.094	362	178	10	46	1092	39	385	5.18e-67	223	P08594	reviewed	AQL1_THEAQ	Aqualysin-1 (EC 3.4.21.111) (Aqualysin-I)	pstI	Thermus aquaticus	513	proteolysis [GO:0006508]	GO:0004252; GO:0005615; GO:0006508
g20029	1521.25764601049	2.94316107429167	0.687399435119533	4.28158785696395	1.85564431658003e-05	0.00660214558762791	49	33	23	168	72	46	6505	5827	3084	2705	2371	1849	sp	Q7K4Y6	DAT_DROME	57.947	604	220	7	94	1842	27	617	0	697	Q7K4Y6	reviewed	DAT_DROME	Sodium-dependent dopamine transporter (Protein fumin)	DAT fmn CG8380	Drosophila melanogaster (Fruit fly)	631	adult locomotory behavior [GO:0008344]; amino acid transport [GO:0006865]; circadian sleep/wake cycle [GO:0042745]; dopamine transport [GO:0015872]; dopamine uptake involved in synaptic transmission [GO:0051583]; norepinephrine transport [GO:0015874]; regulation of presynaptic cytosolic calcium ion concentration [GO:0099509]; response to odorant [GO:1990834]; sleep [GO:0030431]; sodium ion transmembrane transport [GO:0035725]	GO:0005330; GO:0005886; GO:0006865; GO:0008344; GO:0015872; GO:0015874; GO:0019811; GO:0030424; GO:0030431; GO:0032809; GO:0035725; GO:0042734; GO:0042745; GO:0046872; GO:0051583; GO:0099509; GO:1990834
g13037	105.414041425764	13.7382140104427	3.3282627902167	4.12774317305282	3.66340940878159e-05	0.0106782051001655	148	990	50	0	0	67	0	12	6	0	0	0	sp	Q64686	SIA7C_RAT	35.521	259	153	4	40	789	50	303	9.29e-50	170	Q64686	reviewed	SIA7C_RAT	Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3 (EC 2.4.3.7) (GalNAc alpha-2,6-sialyltransferase III) (ST6GalNAc III) (ST6GalNAcIII) (STY) (Sialyltransferase 7C) (SIAT7-C)	St6galnac3 Siat7c	Rattus norvegicus (Rat)	305	ganglioside biosynthetic process [GO:0001574]; glycoprotein metabolic process [GO:0009100]; glycosphingolipid metabolic process [GO:0006687]; glycosylceramide metabolic process [GO:0006677]; oligosaccharide metabolic process [GO:0009311]; protein glycosylation [GO:0006486]	GO:0000139; GO:0001574; GO:0001665; GO:0006486; GO:0006677; GO:0006687; GO:0008373; GO:0009100; GO:0009311; GO:0047290
g11948	94.5764413466251	-3.92907704527849	0.800726755070331	-4.90688867381905	9.25325191108865e-07	0.000756532813903164	100	113	184	23	4	14	124	106	60	110	246	168	sp	P83456	PPB_GADMO	50.951	473	220	4	73	1482	11	474	9.88e-161	469	P83456	reviewed	PPB_GADMO	Alkaline phosphatase (AP) (EC 3.1.3.1)		Gadus morhua (Atlantic cod)	477		GO:0004035; GO:0005886; GO:0046872; GO:0098552
g5846	965.154946287245	3.36463745417003	0.834576219763641	4.03155203142851	5.54097259083534e-05	0.0139131753937621	954	761	595	3341	957	974	1046	486	673	251	61	288	sp	Q54DK4	AK1_DICDI	30.435	230	120	9	76	765	1012	1201	7.36e-20	93.6	Q54DK4	reviewed	AK1_DICDI	Alpha-protein kinase 1 (AK1) (EC 2.7.11.-)	ak1 DDB_G0292150	Dictyostelium discoideum (Social amoeba)	1352	myosin II filament disassembly [GO:0031037]; protein phosphorylation [GO:0006468]	GO:0004674; GO:0005096; GO:0005524; GO:0005826; GO:0006468; GO:0016905; GO:0031037; GO:0046872
g14137	791.243262094255	-6.69899243394902	1.61101823977883	-4.15823500227328	3.20715997283666e-05	0.00989487504224212	4401	2462	1341	25	59	175	235	65	31	36	52	1108	sp	Q02079	LAC3_THACU	35.473	296	170	11	247	1110	33	315	1.74e-42	164	Q02079	reviewed	LAC3_THACU	Laccase-3 (EC 1.10.3.2) (Benzenediol:oxygen oxidoreductase 3) (Diphenol oxidase 3) (Urishiol oxidase 3)	LCC3	Thanatephorus cucumeris (Black scurf of potato) (Rhizoctonia solani)	572	lignin catabolic process [GO:0046274]	GO:0005507; GO:0005576; GO:0046274; GO:0052716
g14135	644.661835956905	1.44391004967243	0.390057311050734	3.70178947750738	0.000214084220096177	0.0340944412233169	425	329	331	855	587	556	1016	627	805	902	561	728	sp	G5EGI7	ZIG1_CAEEL	37.19	121	54	5	580	897	147	260	2.09e-10	65.1	G5EGI7	reviewed	ZIG1_CAEEL	Zwei Ig domain protein zig-1 (2 Ig domain protein zig-1)	zig-1 K10C3.3	Caenorhabditis elegans	265	axon guidance [GO:0007411]; dendrite self-avoidance [GO:0070593]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]	GO:0005886; GO:0007156; GO:0007411; GO:0030424; GO:0070593; GO:0098632
g5266	496.664404860868	1.76373153823423	0.478915242307827	3.68276342539245	0.000230719254270911	0.0354281203940439	413	357	402	542	378	737	537	622	756	465	305	309	sp	Q94515	DEGS1_DROME	55.652	115	51	0	1	345	84	198	8.69e-37	130	Q94515	reviewed	DEGS1_DROME	Sphingolipid delta(4)-desaturase DES1 (EC 1.14.19.17) (Degenerative spermatocyte homolog 1) (DES-1) (Dihydroceramide desaturase-1)	ifc CG9078	Drosophila melanogaster (Fruit fly)	321	ceramide biosynthetic process [GO:0046513]; negative regulation of lipophagy [GO:1904503]; spermatogenesis [GO:0007283]; spindle assembly involved in male meiosis [GO:0007053]	GO:0005739; GO:0005770; GO:0005783; GO:0005789; GO:0005886; GO:0007053; GO:0007283; GO:0016006; GO:0042284; GO:0046513; GO:0070938; GO:1904503
g350	30.2683243298959	-8.84165878346598	2.34079706655092	-3.77720004429682	0.000158601340628759	0.0291443034944408	52	50	68	0	0	0	80	0	16	29	12	113	sp	Q6IR74	CTL1_XENLA	40.902	643	350	12	1	1884	1	628	2.11e-137	419	Q6IR74	reviewed	CTL1_XENLA	Choline transporter-like protein 1 (Solute carrier family 44 member 1)	slc44a1 ctl1	Xenopus laevis (African clawed frog)	651	choline transport [GO:0015871]; ethanolamine transport [GO:0034229]	GO:0005741; GO:0005886; GO:0015220; GO:0015297; GO:0015871; GO:0034228; GO:0034229
